""	"lethalityCelltype1"	"lethalityCelltype2"	"effectSize"	"nexons"	"p0"	"lfdr"	"postProb"	"BayesFactor"
"STAM"	1.31170288042421	0.726547778862303	-0.585155101561908	6	0.426651685682477	0.813644836093942	0.813644836093942	1.34383229589352
"STX5"	-9.93169997314389	-8.36740722541656	1.56429274772733	6	0.426679900070396	0.813662323908799	0.813662323908799	1.34367730899678
"GALR2"	0.473680507878034	-0.998719545134634	-1.47240005301267	6	0.426743842443184	0.813701950831616	0.813701950831616	1.3433261374665
"FTSJD1"	0.718679796782671	1.40702917343317	0.688349376650501	5	0.427663455379223	0.814270976035657	0.81427097598567	1.33828723829879
"MLLT3"	1.48640458654324	-0.170078870936932	-1.65648345748017	4	0.427810589223964	0.81436186403461	0.81436186403461	1.33748304784594
"FBXW9"	0.486208160314709	1.65171086539616	1.16550270508145	6	0.428702122929793	0.814911683434998	0.814911683434998	1.33262199208602
"FAM111B"	-0.900234532496796	0.364204233998379	1.26443876649517	3	0.428754435145133	0.814943896985433	0.814943896985433	1.33233738949313
"OR5AP2"	-0.802850085443935	0.611847928522773	1.41469801396671	5	0.42914068894491	0.815181585393792	0.815181585393792	1.33023813812345
"GPR161"	0.135667045808214	-0.235208968304053	-0.370876014112267	6	0.42934696100168	0.815308400232649	0.815308400232649	1.32911861695019
"SMIM12"	0.205945650274717	0.935196147828805	0.729250497554087	3	0.429561761545096	0.815445383659557	0.815440370767985	1.32795395102927
"CLEC4F"	0.645192754086705	2.0056071680475	1.36041441396079	6	0.429744974620646	0.815552863860091	0.815552863860091	1.32696147496022
"TRIM11"	-0.0943693707968943	0.610419972469253	0.704789343266147	6	0.430112582377022	0.815778379935666	0.815778379935666	1.32497267220942
"RCCD1"	0.085232552816435	-0.890770158016933	-0.976002710833368	6	0.430246197199267	0.815860283899189	0.815860283899189	1.32425064186413
"NUP210L"	-0.422803860678234	0.564256745920074	0.987060606598309	5	0.430282314406242	0.815882417316512	0.815882417316512	1.32405554799511
"IWS1"	-14.9302329040824	-11.7297193934524	3.20051351063003	6	0.431113368265086	0.816391011580608	0.816391011580608	1.31957548434247
"C6orf195"	-0.0257151202160475	-1.17101350055035	-1.1452983803343	4	0.431603009315074	0.816690044380649	0.816690044380649	1.31694399347895
"DTL"	-6.78764639403843	5.75143626755246	12.5390826615909	6	0.432289039505933	0.817108243273208	0.817108243273208	1.3132670704372
"POLQ"	0.757799230862155	0.00582458045553791	-0.751974650406617	6	0.432772170296493	0.817402216686329	0.817402216686329	1.31068462492609
"SIPA1L2"	-0.686575008298329	0.342051534510879	1.02862654280921	6	0.432867633636501	0.81746025117017	0.81746025117017	1.3101750334139
"ZSWIM5"	0.639366180029187	-1.05596348817186	-1.69532966820105	6	0.433388229361424	0.817776428763468	0.817776428763468	1.30739999901117
"KIAA1522"	-0.00401364496048079	2.4768303295927	2.48084397455318	5	0.433527020815761	0.817860635109467	0.817860635109467	1.30666129672452
"STAU1"	0.416638179316252	-0.253776109059844	-0.670414288376097	6	0.433649433371867	0.817934873838431	0.817934873838431	1.30601016176694
"ZFC3H1"	1.07635826584836	3.76864687108276	2.6922886052344	6	0.434323553093738	0.818343193744837	0.818343193744837	1.3024309708209
"NECAB3"	0.222521137342358	0.891527969678916	0.669006832336558	6	0.43545594649219	0.819027160488219	0.819027160488219	1.29644355084708
"HEYL"	-1.51865236465186	-2.46986898338324	-0.951216618731371	5	0.435704188527368	0.819176776055294	0.819176776055294	1.29513515438052
"EGR1"	-1.41757849053286	-0.818445046953579	0.599133443579276	6	0.436951514951222	0.819926789993637	0.819926789988264	1.28858343725306
"WDR72"	-7.1904479358768	-5.33946430697135	1.85098362890546	6	0.437096816962746	0.820013970325824	0.820013970325824	1.28782265436912
"GEM"	-0.369001507458067	0.911873993494582	1.28087550095265	6	0.437132112437208	0.820035141447541	0.820035141447541	1.28763792809581
"FAM193B"	-4.22035892715753	-3.43426265371585	0.786096273441686	6	0.437252106711707	0.820107099669294	0.820107099669294	1.28701013591531
"HDAC8"	-0.329273365772126	-1.26687453899272	-0.937601173220597	6	0.437552326007283	0.820287017658571	0.820287017658571	1.28544094171575
"EFNB1"	-0.537963042342789	0.621409710131479	1.15937275247427	6	0.437569006273208	0.820297009024654	0.820297009024654	1.28535381999982
"MRPL16"	1.29407015033884	0.798492743694185	-0.495577406644652	6	0.437922201419037	0.82050979953437	0.820508448893472	1.2835106253111
"ACPL2"	-2.76774207484068	-8.14495188910345	-5.37720981426277	6	0.438137087632685	0.820636976730023	0.820636976730023	1.28239066773173
"CD99L2"	0.12507183019012	-1.77825891808321	-1.90333074827333	6	0.438499784215847	0.820853718392257	0.820853718392257	1.2805028326029
"UBE2E2"	1.4002310607312	0.473876052464144	-0.926355008267056	6	0.439059281499578	0.821187586600682	0.821187586600682	1.27759676685245
"PFKFB4"	-0.623318621478132	0.707209399551532	1.33052802102966	5	0.440262772225962	0.821903783542564	0.821903783542564	1.27137078827722
"CLK2"	-0.380114447137951	0.530775996719319	0.91089044385727	6	0.441311710472013	0.822525832427688	0.822525832427688	1.26597204712839
"LBP"	-0.487619282576344	0.830698395094764	1.31831767767111	6	0.441454432529231	0.822610314575298	0.822610314575298	1.26523945919103
"HEY1"	-0.926909472806482	-0.975014549664481	-0.0481050768579997	6	0.441716184121174	0.822765157606967	0.822765157606967	1.26389712658949
"KANK3"	1.12007451761108	-0.455355934004213	-1.57543045161529	6	0.443472093472529	0.823800662123651	0.823800662123651	1.25493331986164
"FOXP4"	0.914604501299845	4.1041295185761	3.18952501727625	6	0.443743248842174	0.823960070060849	0.823960070060849	1.25355541207494
"SETX"	-0.201221063590521	0.995751210189078	1.1969722737796	6	0.444003587413025	0.824112993723471	0.824112993723471	1.25223405474373
"UCP3"	-1.04570999254364	-0.242596367757744	0.803113624785892	5	0.444169212775167	0.824210218767979	0.824210218767979	1.2513942237284
"GLUL"	-12.7699484183873	-24.8529012965614	-12.0829528781741	3	0.444231320303762	0.824246664216421	0.824246664216421	1.25107945859425
"TRIM45"	-5.43163270076051	-4.22464360175341	1.20698909900711	6	0.445764439225042	0.825144113132968	0.825144113132968	1.24333731452085
"TMED1"	0.95002097041447	-0.216818702621397	-1.16683967303587	6	0.446719022252727	0.825700770322926	0.825700770322926	1.23854358150493
"AES"	-6.89537259792599	2.29749764060692	9.1928702385329	6	0.447001551864721	0.825865212737047	0.825865212737047	1.23712869861051
"IFRD1"	-0.14855740195206	0.844191919840575	0.992749321792635	4	0.448264335494428	0.826598460886235	0.826598460886235	1.23082659229853
"SPAG17"	-2.95283696625542	3.89413756373513	6.84697452999055	5	0.448641304399463	0.82681680297342	0.82681680297342	1.22895214995545
"IGF2BP3"	-2.06150906811351	-0.756735912055926	1.30477315605759	3	0.448831169976536	0.826926678697916	0.826926678697916	1.22800925357363
"NOP2"	1.66191530130097	1.34730025727333	-0.314615044027635	6	0.434601597984573	0.828310314324776	0.818511357303131	1.30095794547791
"FOXH1"	-1.11815376676862	-0.251362439193083	0.866791327575537	6	0.451385018365383	0.828398424188293	0.828398424188293	1.21540361180204
"AANAT"	0.0587957942388916	1.18846210484372	1.12966631060483	6	0.451822711261905	0.828649512171583	0.828649512171583	1.21325749032642
"TMCC1"	-9.31592828310929	-40.015955039717	-30.7000267566077	6	0.452283736646291	0.828913623756469	0.828913623756469	1.21100145544709
"IRF5"	-0.150425261557976	1.31213487482696	1.46256013638493	6	0.452908030612814	0.829270678837309	0.829270678837309	1.20795378400982
"BMP2"	0.602936208978316	1.90220845345168	1.29927224447337	6	0.454458007432982	0.830154242829628	0.830154242829628	1.20042332546527
"NSMAF"	-1.68229859735469	-2.3807559622965	-0.698457364941815	6	0.456980970967785	0.831583614920164	0.831583614920164	1.18827492506355
"AMBP"	0.314564054411487	3.555891483074	3.24132742866252	6	0.457474367993358	0.831861874595527	0.831861874595527	1.18591481832381
"SLC35C1"	0.506620768330961	1.41454720505432	0.907926436723359	6	0.457502691531671	0.8318778355679	0.8318778355679	1.18577949050333
"MPL"	0.459380172822123	-0.31542094732352	-0.774801120145643	5	0.459233575793955	0.832850647544473	0.832850647544473	1.17754113094003
"WNT7A"	0.899186165236736	0.214288241719754	-0.684897923516982	5	0.459979519906734	0.833268331363809	0.833268331363809	1.17400983461777
"TMED8"	-0.573011384585125	-1.89325489027738	-1.32024350569226	6	0.46052368637037	0.833572441583459	0.833572441583459	1.17144096947874
"CPA2"	-0.0973806038358352	-3.63180554973791	-3.53442494590208	6	0.461836448240625	0.83430404370907	0.83430404370907	1.16526868723662
"C17orf66"	0.352071342623309	-0.710950058990458	-1.06302140161377	6	0.461978963060208	0.834383294034935	0.834383294034935	1.16460072851775
"TAP2"	0.201489141525962	1.52550534557338	1.32401620404742	6	0.462971381943194	0.834934226065183	0.834934226065183	1.15996072112012
"CASK"	-0.935264926697444	0.39044942193104	1.32571434862848	6	0.463857106083437	0.83542454775185	0.83542454775185	1.15583632736268
"SNAI1"	-0.72971371960374	0.179506723530549	0.909220443134289	5	0.46452790736463	0.835795029110041	0.835795029110041	1.15272319304393
"LCN2"	1.04931705993237	1.78810526564226	0.738788205709889	6	0.465307489375557	0.836224658709818	0.836224658709818	1.14911649357289
"RAB11B"	0.550539851695423	-0.223533924034867	-0.774073775730291	4	0.465572943214514	0.836370723154694	0.836370723154289	1.147891140528
"PPM1E"	3.31245275801207	-11.9943537667621	-15.3068065247741	6	0.465595876912358	0.836383336866151	0.836383336866151	1.1477853425842
"ZNF839"	-2.55944056502207	-0.897964511258778	1.66147605376329	6	0.466338886844329	0.836791532161716	0.836791532161716	1.1443633121975
"PRKD3"	-1.71619277175001	-1.08556583862977	0.63062693312024	6	0.466661983168979	0.836968753483037	0.836968753483037	1.14287864892971
"HSF4"	0.863844034635319	2.13526934013314	1.27142530549782	6	0.467020285876052	0.837165086689578	0.837165086689578	1.141234610664
"FAM98A"	1.27778631539807	-0.119811989739329	-1.3975983051374	6	0.467332835224782	0.837336178414961	0.837336178414961	1.13980256602131
"NTHL1"	1.01384114199184	1.67546269989391	0.661621557902077	6	0.467445920446309	0.837398042909046	0.837398042909046	1.1392849017598
"DNER"	0.407415833729807	-0.540234986969153	-0.94765082069896	6	0.46876815624087	0.838119846411597	0.838119846411597	1.13325070546423
"POGK"	0.109510744160193	2.30757502366098	2.19806427950079	6	0.469515070329115	0.838526334036364	0.838526334036364	1.12985708701327
"TRRAP"	1.59971120656772	1.06985953161783	-0.52985167494989	6	0.469553137321075	0.838547026868407	0.838547026866453	1.12968441805173
"PRKCDBP"	-2.12454842992798	-0.515405892452749	1.60914253747523	6	0.469718554204889	0.838636918704071	0.838636918704071	1.12893442477004
"MRGPRX2"	0.112185541993382	0.965550234434461	0.853364692441079	4	0.4698185440318	0.838691234420534	0.838691234420534	1.12848133115051
"C11orf57"	1.33448382460341	0.697896555296669	-0.636587269306739	4	0.469878402803479	0.838723769358461	0.838723742752686	1.12821017955626
"AFMID"	-3.25995772758297	-4.36436672034812	-1.10440899276515	6	0.470474555069882	0.839047189199336	0.839047189199336	1.12551346129965
"DAGLA"	1.31515619008349	1.85928376513934	0.544127575055845	6	0.47078100256219	0.839213234579983	0.83921323243852	1.12412989172795
"TAB2"	-0.419451862265753	0.727115282968905	1.14656714523466	4	0.47115143667133	0.839413744916562	0.839413744916562	1.1224598338593
"MKX"	-2.20618741252839	-0.592387636821581	1.61379977570681	6	0.472527488205613	0.840156669864019	0.840156669864019	1.11627899955074
"XRCC3"	1.59019523091792	0.939451866921381	-0.650743363996537	6	0.472837532951035	0.840323645729712	0.840323645729712	1.11489133224869
"RB1CC1"	4.47350696499801	-5.92575825904194	-10.39926522404	6	0.472874885973229	0.840343752050082	0.840343752050082	1.1147242741426
"MON2"	-1.23298673729356	-0.193898778845516	1.03908795844804	6	0.473927628995345	0.840909511503192	0.840909511503192	1.1100268032903
"JKAMP"	0.981335374997772	1.9381873144972	0.956851939499426	3	0.474672115432091	0.841308615936593	0.841308552113188	1.1067173897285
"C1orf115"	-0.431425850569515	0.351966237623387	0.783392088192902	6	0.47473400166323	0.841341683466194	0.841341683466194	1.10644275846369
"STK11"	0.951812323428434	2.21095004829049	1.25913772486205	6	0.474739578294614	0.841344668670084	0.841344668670084	1.10641801467713
"MED11"	1.87958151287584	1.43985837174128	-0.439723141134556	6	0.475034684998715	0.841502691828515	0.841502571238524	1.10510944059317
"TMEM9B"	-0.649982655320656	0.349723404038653	0.999706059359308	6	0.475476367704187	0.841738646422275	0.841738646422275	1.10315394817296
"KIF24"	0.791220244068058	0.0275431011995818	-0.763677142868476	6	0.476186106870772	0.842117354427209	0.842117354427209	1.1000192688767
"MRGBP"	0.665865913240428	-0.278092186903103	-0.943958100143531	6	0.477521635700826	0.842827841973329	0.842827841973329	1.09414595117218
"SLC7A10"	-0.441949990226648	0.554474819381668	0.996424809608317	5	0.477890670779248	0.843023675107122	0.843023675107122	1.09252881703968
"LRRK1"	-0.952331453350992	0.00924874658708164	0.961580199938074	6	0.47810252239553	0.843136001311624	0.843136001311624	1.09160159831307
"NPHP1"	-0.993355234453774	-2.76100674301084	-1.76765150855706	6	0.478676611089082	0.843440040163566	0.843440040163566	1.08909308880751
"ZNF575"	0.241023464273914	3.9569718649064	3.71594840063248	6	0.47873766741909	0.843472345735666	0.843472345735666	1.08882665404432
"ARHGAP25"	-0.18521894751923	1.14358280954448	1.32880175706371	6	0.479250411217841	0.843743416732919	0.843743416732919	1.08659184550069
"DYRK3"	0.791430377214351	0.196630363577541	-0.59480001363681	6	0.479408124474295	0.843826712986233	0.843826712986233	1.08590540908453
"C22orf24"	1.07580392710057	-0.0974983953133659	-1.17330232241393	4	0.48038436296366	0.844341460840034	0.844341460840034	1.08166642608983
"KLHDC7B"	-1.61831704190784	-6.06342146161885	-4.44510441971101	5	0.480496571241343	0.844400531774311	0.844400531774311	1.08118030356916
"ALG12"	0.453006499414156	1.41021285552197	0.957206356107814	6	0.480598372926707	0.84445410754344	0.84445410754344	1.08073946216315
"ZMYND12"	-3.37619700574716	-0.448702630930411	2.92749437481675	6	0.480709859055864	0.844512761763679	0.844512761763679	1.08025689750579
"ANKRD11"	0.487838509052066	-0.175666325395185	-0.663504834447251	6	0.481170027289834	0.844754660353977	0.844754660353977	1.07826743829505
"FAM78A"	-1.15008412113971	-0.518178857241155	0.631905263898555	6	0.481219442607107	0.844780617436502	0.844780617436502	1.07805402579391
"CFDP1"	0.55680463386816	-0.0887987013682806	-0.645603335236441	6	0.481590605513906	0.844975464075692	0.844975464075692	1.07645246512419
"PPP2R5C"	0.094321169913538	-0.692368705469361	-0.786689875382899	6	0.481964009843356	0.845171275057569	0.845171275057569	1.07484372188914
"PRKAG3"	-0.0674373577709162	0.997477177753637	1.06491453552455	6	0.483062301804193	0.845745981685147	0.845745981685147	1.07012635071106
"NUMBL"	-0.473471193781444	0.554486034586374	1.02795722836782	5	0.483217357545069	0.845826970517027	0.845826970517027	1.06946208447558
"DNMBP"	0.728808680509257	2.15345623812956	1.4246475576203	5	0.483435685213159	0.845940945780717	0.845940945780717	1.0685274806701
"SLC26A9"	-0.00658852307460864	-0.761143909558984	-0.754555386484376	6	0.48389340208184	0.846179656886309	0.846179656886309	1.06657085155063
"MEN1"	0.540233880260266	2.01207659167471	1.47184271141445	6	0.484441542686442	0.846465109498929	0.846465109498929	1.06423254796556
"GALE"	-7.77861981753668	-6.02297527780834	1.75564453972834	6	0.485081049937444	0.846797569908277	0.846797569908277	1.06151116422495
"PAQR4"	1.06890037976204	-0.122908312906463	-1.1918086926685	5	0.486162945766697	0.847358614809638	0.847358614809638	1.05692352473092
"EID2"	1.2031663360186	0.391577123430762	-0.811589212587834	4	0.486274707344546	0.847416471638195	0.847416471638195	1.0564507775056
"ACSS1"	-0.0380052726407119	-1.1872149289197	-1.14920965627899	6	0.48742057719539	0.848008589810197	0.848008589810197	1.05161629768276
"TMEM8A"	0.345399388722485	1.24508997822209	0.8996905894996	6	0.487621879210709	0.848112408664787	0.848112408664787	1.05076934123353
"PRSS35"	-1.33229444164792	0.377604494483481	1.7098989361314	5	0.488735571512654	0.848685692726439	0.848685692726439	1.04609620884554
"ZNF831"	-0.591201264671868	0.138519567431035	0.729720832102903	6	0.489487502969863	0.849071717731227	0.849071717731227	1.04295307629451
"ALPI"	0.973923767088659	2.87796697136569	1.90404320427703	4	0.490362933161606	0.849520093147821	0.849520093147821	1.03930585363074
"KLHL32"	-7.69475949498222	3.62825748082528	11.3230169758075	6	0.490733224511974	0.849709408589239	0.849709408589239	1.03776705967786
"KRT76"	-0.341055501822656	0.619580174412504	0.96063567623516	4	0.490918709719663	0.849804164214372	0.849804164214372	1.03699712437329
"ENOPH1"	1.74129461094757	1.09657438174047	-0.644720229207097	4	0.491135863381921	0.849915042741645	0.849915033634748	1.03609647463755
"SLC43A3"	0.466349045959561	1.09149709536359	0.625148049404026	6	0.491401511173306	0.850050568126632	0.850050568126632	1.03499577690009
"TLCD2"	-1.37056341234412	-0.281357339146318	1.0892060731978	6	0.492172644144269	0.850443418332383	0.850443418332383	1.03180735844976
"MAPKAPK2"	-0.0471115328140488	0.81378875133777	0.860900284151819	6	0.492493408169411	0.85060657446633	0.85060657446633	1.03048402965835
"ZNF572"	1.03423370575152	-0.592811800441299	-1.62704550619282	4	0.492918929253568	0.850822783829029	0.850822783829029	1.02873117799373
"SUPT20H"	1.47426698655136	0.80929930903711	-0.664967677514246	6	0.493086041799893	0.850907622501024	0.850907622501024	1.02804361760016
"IRF2BPL"	0.567834607130691	-0.198995405200449	-0.766830012331141	6	0.493313702980076	0.851023134835359	0.851023134835359	1.02710768818921
"ZBTB37"	-5.92383511033554	-4.71709591213829	1.20673919819725	6	0.494551573178131	0.851649899192699	0.851649899192699	1.02203380645159
"PPP3CC"	0.963324378088336	-0.261599479526798	-1.22492385761513	6	0.495419283062742	0.852087922322944	0.852087922322944	1.01849228358226
"ABCB7"	-0.553736644144679	-1.19541468616442	-0.641678042019745	6	0.495751398838047	0.852255288713229	0.852255288713229	1.01714004709583
"LIME1"	0.592771341236464	1.55899487975112	0.966223538514655	6	0.495822848719642	0.852291274438581	0.852291274438581	1.01684936985516
"SORBS3"	-0.349871611666316	0.91326348046036	1.26313509212668	5	0.495901264116357	0.852330759905834	0.852330759905834	1.01653045144358
"SLC17A4"	-0.374749768013271	0.468150666019814	0.842900434033086	6	0.49592660821858	0.852343519844785	0.852343519844785	1.01642739757825
"E2F7"	1.35878930483177	0.786549641620509	-0.572239663211264	6	0.495942322331773	0.852351430931386	0.852351430931386	1.01636350634142
"SEMA3E"	-0.277161499208606	1.22615161695468	1.50331311616329	6	0.496024752562403	0.852392923661351	0.852392923661351	1.01602842365048
"CSMD3"	0.611317299285042	0.318956549727608	-0.292360749557434	5	0.496426753452172	0.852595138331445	0.852595138331445	1.01439586614936
"GDF3"	0.659915166569265	-0.0916920944086261	-0.751607260977891	6	0.496874625887465	0.852820154709099	0.852820154709099	1.01258013168595
"DMRTC2"	3.73301965537396	-10.5737427055666	-14.3067623609406	6	0.497305573932571	0.853036397317568	0.853036397317568	1.01083609840172
"C4orf29"	-1.35602884590748	0.0554412558344659	1.41147010174195	5	0.498539310847368	0.853654002243657	0.853654002243657	1.00585987552376
"SAMHD1"	0.251585138547355	2.49163505904801	2.24004992050066	6	0.500029017472861	0.854396865956884	0.854396865956884	0.999883936844274
"AMBRA1"	0.183921371543913	1.03913110628831	0.855209734744393	6	0.500728309229728	0.854744496959176	0.854744496959176	0.997091000383628
"ITIH4"	0.719488673705931	3.73980467172949	3.02031599802356	6	0.500832151837793	0.854796060359686	0.854796060359686	0.996676923257663
"PRAP1"	1.11561302730061	0.226058121823623	-0.889554905476985	6	0.501328994400761	0.855042559550656	0.855042559550656	0.994698114748579
"EFNA1"	-0.16993928699443	-0.883278847430934	-0.713339560436504	3	0.501599306280642	0.855178572807738	0.855176524248963	0.99362317187996
"CLEC2L"	0.271950491690532	1.19383248014579	0.92188198845526	6	0.502347415346544	0.855546748462209	0.855546748462209	0.990654215489791
"ZNF703"	-0.343480077794335	-4.46280421357203	-4.1193241357777	6	0.503172473471758	0.855954146777953	0.855954146777953	0.987390115163221
"TOB1"	0.932347187528073	0.273729349357849	-0.658617838170225	6	0.503770311168248	0.85624875562897	0.85624875562897	0.985031626180971
"RAE1"	1.27201019743064	-0.467891305404374	-1.73990150283502	6	0.504715837163518	0.856713689425107	0.856713689425107	0.981312901968676
"PTN"	-0.40058826163037	1.28051347315358	1.68110173478395	3	0.504828900918655	0.856769202246613	0.856769202246613	0.980869158204422
"SORBS2"	-2.65559099543132	-0.778453172808936	1.87713782262239	6	0.505078059289481	0.856891473375708	0.856891473375708	0.979891982254684
"C11orf21"	0.655563349060996	-0.715309267312002	-1.370872616373	6	0.505415134821157	0.857056752258819	0.857056752258819	0.978571536750384
"CTPS1"	0.845612209557135	0.185577912252344	-0.660034297304791	6	0.506272283212607	0.857476334238972	0.857476334238972	0.9752217001776
"ZNF510"	0.0537001140040171	1.19840657993132	1.14470646592731	3	0.507020383424003	0.857841711060214	0.857841711060214	0.972307293144339
"CHRNB4"	-0.421280112425308	0.562426872213647	0.983706984638955	6	0.507104178727802	0.857882589430128	0.857882589430128	0.971981383605929
"CES2"	-1.20743732093039	1.37542617375648	2.58286349468687	6	0.50892495421222	0.858768461250546	0.858768461250546	0.964926246440264
"TMEM181"	-0.0414177549348859	0.845605498929652	0.887023253864538	6	0.509322323304259	0.858961195431293	0.858961195431293	0.963393227126667
"SYT11"	0.446669370228857	1.1210693262619	0.674399956033042	6	0.509460877525163	0.859028347397733	0.859028347397733	0.962859257923311
"COLEC12"	0.473942309587469	-0.614427739417782	-1.08837004900525	6	0.509581991070869	0.859087025214738	0.859087025214738	0.962392740564739
"RAD51AP2"	-0.173089602244517	0.857079286550368	1.03016888879489	4	0.509665676471631	0.859127558008306	0.859127558008306	0.962070522235103
"PPHLN1"	1.80344019738582	0.596526781240085	-1.20691341614573	6	0.509812654036152	0.859198723230034	0.859198723230034	0.96150486278257
"PHF20L1"	-0.125118642461546	0.868909776892095	0.994028419353641	6	0.509859948136185	0.859221616390888	0.859221616390888	0.961322915548756
"CEPT1"	0.978213578151942	0.309170753397309	-0.669042824754633	4	0.510696570513983	0.85962609250881	0.859626091598152	0.958109879205894
"DLL4"	0.994569685149838	3.52928500635743	2.53471532120759	6	0.510710275161257	0.859632709408715	0.859632709408715	0.958057334335498
"FAT4"	0.00947614047941422	1.19265019084794	1.18317405036853	6	0.511668701939778	0.86009489486815	0.86009489486815	0.954389620097766
"SLC1A7"	-0.554269212431781	1.88471966778011	2.43898888021189	5	0.512325116562453	0.860410727804791	0.860410727804791	0.951885565770616
"NBAS"	0.943531378045191	-0.681285953148886	-1.62481733119408	6	0.512930825238384	0.860701651627441	0.860701651627441	0.949580627241991
"CD200"	1.03030120637777	-0.549198576732191	-1.57949978310996	3	0.513124696239385	0.860794664878393	0.860794664878393	0.948844028223262
"JHDM1D"	0.140839736725992	2.5686521602364	2.42781242351041	6	0.514711919431185	0.861554281666358	0.861554281666358	0.94283435500214
"RPS6KA5"	0.195824603568329	0.86055268114412	0.664728077575791	6	0.515571724074158	0.861964372361159	0.861964372361159	0.939594344115278
"BRD1"	-3.71015732994294	-1.42263948545712	2.28751784448582	6	0.515683402106269	0.862017566333699	0.862017566333699	0.939174299416226
"DRAM2"	1.20609916226614	0.535473515753016	-0.670625646513127	3	0.516375934435072	0.862358955959703	0.862347062673132	0.936573595541444
"ZDHHC12"	0.424260101852544	1.4706545779923	1.04639447613976	6	0.517443143730245	0.8628535885669	0.8628535885669	0.932579476831028
"TTC31"	3.32205926184142	-11.3165665581943	-14.6386258200357	6	0.517917527396694	0.863078263828364	0.863078263828364	0.930809341453431
"B9D1"	0.679130043636407	-0.57037149743938	-1.24950154107579	6	0.518074364937439	0.863152479649781	0.863152479649781	0.930224824231088
"CYB5A"	-4.34650002966989	-8.17306195665488	-3.82656192698499	3	0.518336168552154	0.863276293960324	0.863276293960324	0.92924989740395
"SVEP1"	0.60070367615127	3.19247468257404	2.59177100642277	6	0.519263677115516	0.863714219061282	0.863714219061282	0.925803872042331
"LAPTM5"	-1.19823300557876	0.208758514661346	1.40699152024011	6	0.519525362893197	0.863837571876242	0.863837571876242	0.924833841472295
"KCNJ1"	-0.124783543560341	0.664865639265604	0.789649182825945	5	0.519657766621218	0.863899950108038	0.863899950108038	0.924343412592363
"TMOD2"	-3.64474695037367	4.0008625509827	7.64560950135637	6	0.520887829360542	0.864478371966759	0.864478371966759	0.91979912686313
"ZNF782"	-0.417855268089986	0.503630861935443	0.921486130025429	4	0.521077190009822	0.864567242514157	0.864567242514157	0.919101467445065
"C1orf167"	0.406636226424398	1.35613182261122	0.949495596186818	6	0.522167306417368	0.865077955197859	0.865077955197859	0.915095004436568
"FOXF2"	0.742685488238315	2.56227907908874	1.81959359085042	6	0.522360437355458	0.865168276296802	0.865168276296802	0.914386941443491
"SPATS2"	0.243063560543081	1.35691461800087	1.11385105745779	5	0.522509877861628	0.865238131903754	0.865238131903754	0.91383941695514
"FAM168A"	1.09255194304623	0.124292354991739	-0.968259588054491	6	0.523054226178932	0.865492343893935	0.865492343893935	0.911847663109997
"NPM3"	1.3584027269004	0.512345843108174	-0.846056883792231	6	0.523916597705374	0.865894296760892	0.865894296760892	0.908700744316471
"ZNF688"	0.310015600178756	0.698238708836089	0.388223108657334	6	0.524376703062147	0.866108364065375	0.866108364065375	0.907025987539885
"CLK3"	0.359780401882366	1.20829035001533	0.848509948132965	6	0.525106151767801	0.866447192679662	0.866447192679662	0.904376851486962
"SLC16A4"	0.805598561091424	0.0077042169460696	-0.797894344145355	6	0.525422078392258	0.866593730568265	0.866593730568265	0.903231784739435
"NDST1"	0.765536756779168	2.29123025400837	1.5256934972292	6	0.525937012645195	0.866832303871501	0.866832303871501	0.901368369133236
"SPRY4"	0.572092057857423	-0.859000743990085	-1.43109280184751	5	0.526255583448089	0.866979732231922	0.866979732231922	0.900217368617509
"IL1RL2"	-0.604308721887456	0.255140972107387	0.859449693994842	6	0.52629686422087	0.866998826774514	0.866998826774514	0.900068322619402
"KYNU"	-0.393725770352709	0.700526214456658	1.09425198480937	5	0.52660080270794	0.867139348115795	0.867139348115795	0.898971659096794
"FGA"	0.886447785670461	0.147984859505189	-0.738462926165272	6	0.526822206452779	0.867241637336957	0.867241637336957	0.89817359206105
"IGSF9"	-0.742520383620948	-1.93680748973206	-1.19428710611111	5	0.527298978153419	0.867461697474553	0.867461697474553	0.896457306824229
"IL10RB"	0.344786882626607	-0.483896607806707	-0.828683490433315	4	0.52748374520078	0.867546902118099	0.867546902118099	0.895793015611056
"OPN1SW"	-0.19998335326614	0.780238550291125	0.980221903557265	6	0.528164206112697	0.867860324075586	0.867860324075586	0.893350568680196
"MAPKAPK3"	-0.389092567523615	-1.21609438038962	-0.827001812866009	6	0.530969970514548	0.869146548061493	0.869146548061493	0.883345679664195
"UBXN1"	1.26462897828068	1.78997404089838	0.525345062617698	6	0.531058775751629	0.869187098335587	0.869187098335587	0.883030740965837
"ENKUR"	2.04591815956327	-0.78854892802958	-2.83446708759285	3	0.531286810230822	0.869291178728408	0.869291178728408	0.88222252226729
"ATP2A2"	1.63293960762753	1.20450940549518	-0.428430202132356	6	0.531590662049611	0.869429865816186	0.869429763887192	0.881146663006423
"ZNF540"	-2.48811416333351	-0.731336457591309	1.7567777057422	3	0.532346762788353	0.869774121883487	0.869774121883487	0.878474839899746
"IL17RA"	-5.23444417818213	4.32309121171181	9.55753538989394	6	0.533369714857934	0.87023889261531	0.87023889261531	0.874872104926985
"ZFP69B"	1.69285465470907	-4.21216494628233	-5.9050196009914	6	0.533579594344667	0.870334090740872	0.870334090740872	0.874134638203665
