""	"lethalityCelltype1"	"lethalityCelltype2"	"effectSize"	"nexons"	"p0"	"lfdr"	"postProb"	"BayesFactor"
"SPIN3"	0.486156274857505	-0.0743216369999012	-0.560477911857406	5	0.960283202289325	0.992384102111688	0.992384102111688	0.0413594631416954
"SBNO2"	-3.96674656538568	-4.3810699135411	-0.41432334815542	6	0.960304751232375	0.992388372284494	0.992388372284494	0.0413360953558581
"PKP2"	0.36198414876765	0.927096935980066	0.565112787212416	6	0.960306679299	0.992388754345691	0.992388754345691	0.0413340046015039
"GJA5"	0.373418013721463	-0.165908203561233	-0.539326217282696	4	0.960354851425188	0.992398299619664	0.992398299619664	0.041281770499704
"COX19"	1.74305102823135	1.20807299110983	-0.534978037121519	3	0.960391043923	0.992405470629253	0.992405470629253	0.0412425296212737
"ITIH5"	0.542428655284696	1.21025793815591	0.667829282871212	6	0.960396890828625	0.992406629066372	0.992406629066372	0.0412361905266116
"NCKAP5"	0.305023381531942	-0.324223609700217	-0.629246991232158	6	0.960408786357043	0.992408985871285	0.992408985871285	0.0412232938779449
"OXCT1"	0.724444879551323	1.22665383807846	0.502208958527136	6	0.960412113822668	0.992409645117901	0.992409645117901	0.0412196864320699
"ASPHD1"	0.767487242044423	0.37577159546264	-0.391715646581783	5	0.960424783682901	0.992412155271569	0.992412155271569	0.0412059507308234
"WNT5B"	0.397032289149636	0.970734388656394	0.573702099506758	6	0.960430958377894	0.992413378583207	0.992413378583207	0.0411992567263086
"FRS3"	1.29157187048452	0.710028898921179	-0.581542971563343	6	0.960437231551165	0.992414621392041	0.992414621392041	0.0411924560493542
"RBM3"	-0.155654709702465	0.302712791997329	0.458367501699794	5	0.960443078521185	0.992415779751862	0.992415779751862	0.0411861174945647
"IFT80"	-0.397575915763925	0.368865201521603	0.766441117285528	3	0.960472957879544	0.992421699058359	0.992421699058359	0.0411537272300937
"UGT2A1"	0.713479208924571	1.40070070334494	0.68722149442037	3	0.960474774792966	0.99242205899181	0.99242205899181	0.0411517576977009
"TEX13B"	-0.613438667533144	-0.0778333524315244	0.535605315101619	5	0.960500215607047	0.992427098742104	0.992427098742104	0.0411241806624567
"DPYD"	-0.138113359774487	0.299439402698464	0.43755276247295	6	0.960511022691756	0.992429239528433	0.992429239528433	0.0411124665676191
"ATP6V1B2"	1.04692821548916	0.386097416155733	-0.660830799333432	6	0.960513757338093	0.992429781231116	0.992429781231116	0.0411095024514136
"CAPN3"	0.580189333568276	1.08392008854105	0.503730754972773	5	0.960518174186169	0.992430656153779	0.992430656153779	0.0411047150120641
"FAM69B"	-0.641121190756822	0.0331159640889908	0.674237154845813	6	0.960547433444598	0.992436451884672	0.992436451884672	0.0410730018963478
"BHLHE40"	0.181875077054268	0.22374832113203	0.0418732440777623	5	0.960549567350608	0.992436874561764	0.992436874561764	0.0410706891037436
"ZNF358"	0.118945218146076	0.680848710066171	0.561903491920095	6	0.960550063292556	0.992436972796098	0.992436972796098	0.0410701515881624
"ORC5"	1.70712907656946	1.37371848245986	-0.333410594109601	5	0.960557185476312	0.992438383530588	0.992438383522694	0.041062432429913
"SMO"	-0.0715473629666747	-0.781926878253182	-0.710379515286507	6	0.960580938302399	0.992443088241649	0.992443088241649	0.0410366894925737
"SRPK1"	1.12381996896926	0.709866109754626	-0.413953859214635	6	0.96060069830133	0.992447001958583	0.992447001958583	0.0410152748882456
"HMGCLL1"	-0.186613902174448	0.384484970520834	0.571098872695281	5	0.960605944996932	0.992448041110934	0.992448041110934	0.0410095890081071
"TMEM223"	0.0626805872678358	0.791556766039118	0.728876178771282	5	0.960607108194468	0.992448271490782	0.992448271490782	0.041008328451341
"VPS51"	1.45803644953983	0.814337915529916	-0.643698534009913	6	0.960615689629325	0.992449971093289	0.992449971093289	0.0409990288477098
"GINS1"	0.228393817967588	0.830589509093126	0.602195691125538	3	0.960617683642768	0.9924503660156	0.9924503660156	0.0409968679817449
"C6orf99"	0.878008550440427	0.367768847751914	-0.510239702688513	6	0.960621872262565	0.992451195584133	0.992451195584133	0.0409923289011595
"CCNY"	0.134160888271273	0.945109153167169	0.810948264895897	5	0.960622750695852	0.9924513695597	0.9924513695597	0.0409913769745976
"C6orf195"	-2.11646797392241	-2.80587069378682	-0.68940271986441	4	0.960626109141372	0.992452034704556	0.992452034704556	0.0409877375640157
"ZNF865"	0.212653466318023	0.865468054854981	0.652814588536958	5	0.960637662772452	0.99245432288872	0.99245432288872	0.0409752175590811
"GZMA"	0.731084280296453	0.128672567751538	-0.602411712544916	5	0.960650676345393	0.992456900159517	0.992456900159517	0.0409611158598296
"MIS18A"	1.4897463985152	1.10959781806598	-0.38014858044922	5	0.960703228235269	0.9924673072153	0.9924673072153	0.0409041737445972
"DOCK7"	1.44553615134078	0.674576455556589	-0.770959695784187	6	0.960710488065003	0.992468744835356	0.992468744835356	0.0408963079128357
"FOXG1"	0.394315733472704	0.85778066487143	0.463464931398726	6	0.960716128519707	0.992469861768272	0.992469861768272	0.0408901967127609
"TREH"	0.500630551865872	0.884519971982991	0.383889420117119	5	0.960719830325774	0.99247059480076	0.99247059480076	0.0408861859975415
"DLG4"	0.24066729105527	0.868259124896438	0.627591833841168	5	0.960740826291527	0.992474752340331	0.992474752340331	0.0408634385404587
"TTC9"	1.02078986820265	0.556444089185701	-0.464345779016947	6	0.960760353905017	0.992478618990657	0.992478618990657	0.0408422828184918
"DOM3Z"	1.53346878607651	0.812394168300109	-0.721074617776406	6	0.960779157577983	0.992482342173908	0.992482342173908	0.0408219122080962
"ISL2"	0.739620455733157	0.215230047693787	-0.52439040803937	6	0.960785909560153	0.992483679057743	0.992483679057743	0.0408145977679865
"TP53"	-0.0688720688390926	0.473525188392842	0.542397257231935	6	0.960802489544247	0.992486961808952	0.992486961808952	0.0407966370636139
"RFC2"	1.64355953623932	1.10637810348072	-0.537181432758601	6	0.960816270846716	0.992489690365958	0.992489690365958	0.0407817085765558
"CLEC7A"	-0.312107345827878	0.304364739582118	0.616472085409997	3	0.9608640957673	0.99249915872059	0.99249915872059	0.0407299059306072
"MSL3"	-2.01612747081909	-1.26480393403143	0.751323536787656	6	0.960887632996696	0.992503818330127	0.992503818330127	0.0407044129409029
"EIF4EBP3"	0.0605006373975465	-0.66413634244963	-0.724636979847176	5	0.960900330874655	0.992506332022317	0.992506332022317	0.0406906604868738
"ZXDC"	0.146305894137029	0.5986508465834	0.452344952446371	5	0.960919782926224	0.99251018267735	0.99251018267735	0.0406695936207781
"PDCD7"	1.35938567052445	1.00984427010479	-0.349541400419661	6	0.960923316224866	0.992510882102348	0.992510882102348	0.0406657670964349
"PIEZO2"	-0.272248826327446	0.239377403474985	0.511626229802431	6	0.960943479327771	0.992514873357693	0.992514873357693	0.0406439312118039
"PRADC1"	0.500132825635707	0.928988305763792	0.428855480128085	3	0.960956443103115	0.992517440074419	0.992517439445663	0.0406298924130271
"CDC42EP2"	-0.129758038803466	2.12840515656298	2.25816319536644	5	0.960963711087486	0.992518878067466	0.992518878067466	0.0406220218954352
"CPXM1"	-0.218714627876594	0.545676341494495	0.76439096937109	6	0.960972368046457	0.992520591599368	0.992520591599368	0.0406126474092919
"CCDC149"	0.952687514729707	0.540678999161939	-0.412008515567768	6	0.960977461210393	0.992521599712953	0.992521599712953	0.0406071321802451
"SLC34A2"	-0.494583128368889	-1.05854790537866	-0.563964777009769	6	0.960977919662694	0.992521690456122	0.992521690456122	0.0406066357393547
"EVL"	-0.899960332888857	-0.375166958284282	0.524793374604575	6	0.960999832309278	0.992526027626128	0.992526027626128	0.0405829079043694
"ZC3H12D"	-0.445996955274396	0.0876704346811136	0.533667389955509	6	0.961001726655152	0.992526402566486	0.992526402566486	0.0405808566864754
"ATP2B2"	-2.87170489901044	-2.1916518288498	0.680053070160646	6	0.961010524656545	0.992528143904315	0.992528143904315	0.0405713302228291
"MYL4"	0.283726716038013	1.03664913572211	0.7529224196841	5	0.961025006639271	0.992531010183758	0.992531010183758	0.0405556495319782
"HEG1"	0.343643906691607	0.808361923506661	0.464718016815054	6	0.961034317525178	0.992532852960903	0.992532852960903	0.0405455682115125
"KY"	-2.67586544616237	-3.41066922655205	-0.73480378038968	6	0.961042348782658	0.992534442455391	0.992534442455391	0.040536872559975
"TNFSF4"	0.947354862124469	0.192562359792301	-0.754792502332168	5	0.96104890407336	0.992535739820173	0.992535739820173	0.0405297750838145
"FAM110B"	-0.623978861124889	0.0859682983447611	0.70994715946965	5	0.961054556535956	0.992536858493765	0.992536858493765	0.0405236551860486
"PRSS16"	1.19375068673507	0.654221429859229	-0.539529256875843	6	0.961087352903582	0.992543348982342	0.992543348982342	0.0404881481156285
"ARSB"	0.0967134644210111	0.780043098950357	0.683329634529346	5	0.961098132978237	0.992545482309658	0.992545482309658	0.0404764775696881
"UBE2E1"	0.114379153395527	5.80938368140184	5.69500452800632	4	0.96109889459337	0.992545633028336	0.992545633028336	0.040475653052425
"MICALL2"	-0.694011074727116	-0.192583851047016	0.5014272236801	6	0.961121344848409	0.992550075700943	0.992550075700943	0.0404513492078597
"HIST1H1E"	-3.14686552433388	-2.40593848851427	0.740927035819615	4	0.961126534392313	0.99255110263398	0.99255110263398	0.0404457313544726
"SLC4A4"	-2.18042946961871	-1.55246485071941	0.627964618899304	6	0.961126885574413	0.992551172127335	0.992551172127335	0.0404453511903945
"PYROXD2"	-0.178714738668995	-0.645550391036343	-0.466835652367349	6	0.961130987737728	0.992551983877211	0.992551983877211	0.0404409105087336
"AHNAK2"	-0.347347181445079	0.10233004101841	0.449677222463489	6	0.961149174433307	0.992555582654243	0.992555582654243	0.040421223468874
"CENPK"	1.68104146992395	1.37771494924912	-0.303326520674829	3	0.960594079745912	0.992555590145498	0.992445691084727	0.0410224475509066
"DPH5"	1.72902483997722	1.40934389851563	-0.319680941461589	5	0.961153883743888	0.992556514648148	0.992556514513047	0.0404161257766539
"CCRN4L"	0.426156581883882	0.884612804182297	0.458456222298415	6	0.961163300157707	0.992558377771739	0.992558377771739	0.0404059329313978
"DCTN1"	1.26181672113452	1.63784125089554	0.376024529761024	6	0.961173495582511	0.99256039514278	0.99256039514278	0.040394897066901
"COL3A1"	0.52088630095368	1.0806576934627	0.55977139250902	6	0.961207201305331	0.992567064255629	0.992567064255629	0.0403584145457791
"DUSP4"	-4.64558768716954	-4.79098791554857	-0.145400228379027	4	0.961216380796342	0.992568880471047	0.992568880471047	0.040348479258673
"NUDT16"	0.034998029252395	0.542075825587148	0.507077796334753	6	0.961236690431043	0.992572898750147	0.992572898750147	0.0403264980985842
"NKIRAS2"	1.08949640963889	1.14705474095756	0.0575583313186685	6	0.961239284386356	0.992573411956603	0.992573411956603	0.0403236907222206
"SNAP91"	1.37937715925834	1.72711896213635	0.347741802878014	6	0.961264341404857	0.992578369298994	0.992578369298994	0.0402965728849699
"CIDEA"	0.343306369411524	-0.305816078866506	-0.64912244827803	6	0.961277265738723	0.992580926199435	0.992580926199435	0.0402825861397229
"DDX39A"	-0.383464835621827	0.30637054350005	0.689835379121877	5	0.961317224943059	0.992588831222974	0.992588831222974	0.0402393445714367
"LAMA3"	-1.65007175129574	-0.99480340443272	0.655268346863022	6	0.961321870461303	0.99258975019907	0.99258975019907	0.0402343176902206
"ACE2"	0.327216499365847	0.810452973601333	0.483236474235486	5	0.961327356150901	0.992590835368559	0.992590835368559	0.0402283817283037
"GPR6"	-3.72987848089557	-4.46660100876896	-0.736722527873386	5	0.961328600240223	0.992591081470733	0.992591081470733	0.0402270355319857
"GTF2IRD1"	0.529824082660616	0.959787732292957	0.429963649632341	6	0.961332978758713	0.992591947612579	0.992591947612579	0.0402222976800554
"PTPDC1"	0.358188962525616	0.942887220812437	0.584698258286822	6	0.961356833669835	0.992596666388181	0.992596666388181	0.0401964858174986
"CEP85"	0.832827473982165	0.219844096639364	-0.612983377342801	6	0.961360406189162	0.992597373057266	0.992597373057266	0.0401926203347667
"CNTNAP1"	0.988857450940875	0.470685423382192	-0.518172027558683	6	0.961370440919277	0.992599357973725	0.992599357973725	0.0401817628632156
"LRIG2"	0.210092680903225	0.731056477641866	0.52096379673864	6	0.961377934195329	0.99260084015686	0.99260084015686	0.0401736553658246
"RETN"	-0.424687894286042	0.300676150438193	0.725364044724236	5	0.961382697395637	0.992601782316519	0.992601782316519	0.0401685017932781
"C2orf72"	0.398882059162723	-0.205101404565346	-0.603983463728069	6	0.961386172360836	0.992602469658879	0.992602469658879	0.0401647420664909
"PTPN21"	0.239700880102126	0.94785254016159	0.708151660059464	6	0.961410991695675	0.9926073787654	0.9926073787654	0.0401378896618027
"STX17"	1.0739285484197	0.377981114942899	-0.6959474334768	3	0.961414446678894	0.992608062122852	0.992608062122852	0.0401341517743941
"AKAP11"	1.12589853583867	0.736227142196369	-0.389671393642304	5	0.961417604416146	0.992608686684867	0.992608686684867	0.040130735495825
"C3orf18"	-3.84998053243447	-3.0990727315394	0.750907800895064	5	0.961424694679235	0.992610089040571	0.992610089040571	0.0401230647956627
"CSGALNACT1"	0.691347940295515	0.207249197186662	-0.484098743108853	5	0.961442815743315	0.992613673059743	0.992613673059743	0.0401034607834429
"ITGB6"	-1.42615152659575	-0.691812149547567	0.734339377048184	6	0.961459775094961	0.992617027214239	0.992617027214239	0.0400851142225193
"RNF217"	0.25500473748586	-0.221057002950084	-0.476061740435944	6	0.96148812845465	0.992622634617605	0.992622634617605	0.0400544431133523
"NALCN"	-0.147727102440633	0.363780965805393	0.511508068246027	6	0.961505404328301	0.992626051111332	0.992626051111332	0.0400357559077792
"DRAM1"	-0.274267391353256	0.0782051902778197	0.352472581631075	6	0.961511574354863	0.992627271277785	0.992627271277785	0.0400290819909906
"CRISP1"	-0.0619777407571278	0.346940258688687	0.408917999445815	4	0.961532225572813	0.992631355110387	0.992631355110306	0.0400067448641881
"PLCH1"	-0.0329664849912618	0.453871135893228	0.486837620884489	6	0.961574891557658	0.992639791971572	0.992639791971572	0.0399605987840393
"SYT8"	-0.626487737831947	-1.23135643628938	-0.604868698457434	5	0.961583990719001	0.992641591180498	0.992641591180498	0.0399507579699554
"PDK3"	0.812107334984585	-0.242679369140384	-1.05478670412497	6	0.96158557192801	0.992641903835666	0.992641903835666	0.0399490478990531
"PCBP4"	0.69951538936847	0.142269198355397	-0.557246191013074	6	0.961621833082416	0.992649073587774	0.992649073587774	0.0399098331561021
"HIST1H1T"	-0.429696207602292	0.0653372805726763	0.495033488174969	4	0.961654673999001	0.992655566694676	0.992655566694676	0.0398743197925105
"ABCC11"	1.05347968118658	0.667296347344071	-0.386183333842508	6	0.96166381053988	0.992657373052392	0.992657373052392	0.0398644401920436
"TRIM34"	1.28155080264794	1.60609728318153	0.324546480533591	5	0.961688959863953	0.99266234981263	0.992662345105467	0.0398372464850447
"ZNF428"	0.410565850246095	1.03648802886266	0.625922178616569	3	0.961697588744406	0.992664050997569	0.992664050997569	0.0398279164925445
"OXSR1"	1.48782974137559	0.859455375672502	-0.628374365703087	6	0.961714133434503	0.992667321741558	0.992667321741558	0.0398100279848956
"PARVG"	0.647427452946048	-0.0232906519621259	-0.670718104908174	5	0.961729660127408	0.992670391153438	0.992670391153438	0.0397932407195619
"CCNF"	0.381982821053274	0.92141337764471	0.539430556591436	6	0.961752952613103	0.992674995604603	0.992674995604603	0.0397680581930934
"EHD1"	0.496741936256135	0.983089649304556	0.486347713048421	6	0.961753254052785	0.992675055191922	0.992675055191922	0.0397677323014454
"OR4X1"	-0.116659818262389	-0.651380913828945	-0.534721095566557	4	0.961754239596727	0.99267525000986	0.99267525000986	0.0397666668142895
"DIEXF"	1.71024275807634	1.43722472407172	-0.273018034004622	6	0.961805300317353	0.992685344092965	0.992685343024173	0.0397114672481473
"ZSCAN31"	0.590290943671704	1.0691569981598	0.4788660544881	4	0.961812104139653	0.992686687849214	0.992686687849214	0.0397041123687105
"NFIB"	-0.0478995228110645	-0.660328440732233	-0.612428917921168	6	0.961841116354222	0.992692422152121	0.992692422152121	0.0396727515563237
"STX7"	0.893900538533114	1.36259365983885	0.468693121305737	3	0.961845876831423	0.992693363042345	0.992693363040079	0.0396676058894871
"KCNH8"	0.549883096597763	0.159059511305154	-0.390823585292609	6	0.961854738950802	0.992695114580013	0.992695114580013	0.039658026835536
"MFSD12"	0.91208840590853	0.280695416677052	-0.631392989231478	6	0.961868261385744	0.992697787150553	0.992697787150553	0.0396434107923678
"USH2A"	0.810023876495205	1.31672001485981	0.506696138364605	6	0.961879372027657	0.992699983009476	0.992699983009476	0.0396314019002032
"FAM105B"	0.380040958298483	0.56462575812224	0.184584799823757	6	0.961900488143734	0.992704156193733	0.992704156193733	0.039608579396597
"PLAUR"	0.818303780960296	1.35035939435716	0.532055613396862	6	0.961915247483521	0.992707072998458	0.992707072998458	0.0395926279535681
"STOX1"	-0.121998632896837	0.445245850181223	0.56724448307806	5	0.961936852288201	0.992711342503139	0.992711342503139	0.0395692790241439
"CDHR5"	-0.652588388817231	-1.37337877587895	-0.720790387061714	6	0.96195419551777	0.992714769730414	0.992714769730414	0.0395505364595373
"RIPK1"	0.649241978294053	-0.0620322422587662	-0.711274220552819	6	0.961956245976283	0.992715174918662	0.992715174918662	0.0395483206048595
"SET"	1.20192329878938	0.531685593497105	-0.670237705292271	3	0.961969943790849	0.99271788168887	0.99271788168887	0.0395335181256141
"EZH2"	0.592588846234155	0.0868652724841549	-0.50572357375	6	0.961988514343899	0.992721551241866	0.992721551241866	0.0395134506174704
"NPFFR1"	-0.894927083241168	-0.144114639596051	0.750812443645117	6	0.961999051720297	0.992723633383151	0.992723633383151	0.0395020641774517
"GRK7"	0.473898456604547	0.882071256400798	0.408172799796251	6	0.962001797254471	0.992724175883107	0.992724175883107	0.0394990974590432
"NXPH1"	0.73419835190235	1.38944904435115	0.655250692448797	4	0.962002054303902	0.992724226674298	0.992724226674298	0.0394988197022024
"BPIFB6"	-0.634951845760116	0.00279395115601166	0.637745796916128	6	0.962005005382362	0.992724809785444	0.992724809785444	0.0394956309011478
"COMMD2"	0.0781063472362467	0.737608012847758	0.659501665611511	4	0.962012281628945	0.992726247505271	0.992726247505271	0.0394877686038807
"XCR1"	-0.0965194710091877	0.502539802282765	0.599059273291952	5	0.962019309881001	0.99272763620695	0.99272763620695	0.0394801743882848
"RWDD2B"	-0.025618289086415	0.539054990836139	0.564673279922554	3	0.962028040641639	0.992729361281874	0.992729361281874	0.0394707407208582
"FANCD2"	0.526602563399786	0.956833166468549	0.430230603068763	6	0.962031599789218	0.992730064511876	0.992730064511876	0.039466895078188
"PI15"	-10.3071346920407	-9.56583060867684	0.74130408336385	4	0.962044890259373	0.992732690456654	0.992732690456654	0.0394525350375225
"CES4A"	0.729679817947855	1.23198263481345	0.502302816865591	5	0.962072208476508	0.992738087833919	0.992738087833919	0.0394230195917959
"USP34"	1.24322986400972	0.844027551703213	-0.399202312306505	6	0.962073675980766	0.992738377768012	0.992738377768012	0.0394214341023002
"CYTH2"	1.52355995936985	0.934056310264744	-0.589503649105106	6	0.962110413124499	0.992745635674356	0.992745635674356	0.0393817449209942
"IDNK"	0.144461935307056	0.713851233143808	0.569389297836752	5	0.962111876762099	0.992745924825948	0.992745924825948	0.0393801637346063
"COL5A3"	0.285010216577237	-0.368728680473136	-0.653738897050373	6	0.962141633968887	0.992751803410895	0.992751803410895	0.0393480176873181
"SOWAHA"	-0.0336805856323112	0.513992269392784	0.547672855025095	5	0.96215980960399	0.992755393892753	0.992755393892753	0.0393283839319624
"TBC1D14"	-1.08307857767849	-1.65647354707556	-0.573394969397067	6	0.962167311573906	0.992756875827525	0.992756875827525	0.0393202803410637
"FSTL1"	-0.75712154078465	-1.25774656617402	-0.500625025389375	6	0.962167410156856	0.992756895301419	0.992756895301419	0.0393201738530887
"ANKS1B"	0.152953326875607	-1.5621720046531	-1.71512533152871	6	0.962176884436163	0.992758766818031	0.992758766818031	0.0393099399659781
"RASAL3"	-0.0721936168449368	0.328547953026156	0.400741569871092	6	0.962186803234578	0.992760726111492	0.992760726111492	0.0392992261360326
"PHKG2"	1.36679349991708	0.838162806973936	-0.528630692943142	6	0.96222154471842	0.992767588455576	0.992767588455576	0.0392617017244559
"SDHAF2"	0.153395918396224	0.801056836550545	0.647660918154321	5	0.962225042533172	0.992768279342505	0.992768279342505	0.0392579238713024
"UCP2"	0.667368440204467	1.15514488614669	0.487776445942221	6	0.962226570725593	0.992768581189168	0.992768581189168	0.0392562733389525
"MYLK3"	0.695166822878243	1.28600394278895	0.590837119910705	6	0.96225460905296	0.992774119147063	0.992774119147063	0.0392259913248831
"NEK7"	-0.632431354142005	0.00925199686002331	0.641683351002029	3	0.962255021641561	0.992774200637077	0.992774200637077	0.0392255457332377
"MAGEB17"	0.0181306948060029	-0.570359028845712	-0.588489723651714	6	0.962263662049246	0.992775907183455	0.992775907183455	0.0392162142654229
"EPB41L5"	0.451520678824694	0.972723618456697	0.521202939632003	6	0.962269098793373	0.99277698096916	0.99277698096916	0.0392103427761932
"LPAR3"	0.475812099830761	-0.160664978133573	-0.636477077964334	6	0.962272192440091	0.992777591976361	0.992777591976361	0.0392070017779897
"CAP2"	-0.0995991878154734	0.358363058778169	0.457962246593642	6	0.962278175220007	0.992778773589539	0.992778773589539	0.0392005407078559
"EPHA7"	-0.175173450124485	0.386326910504764	0.561500360629249	6	0.962287498291386	0.992780614894497	0.992780614894497	0.0391904724685452
"FAM3B"	0.659409223843278	0.165625338736947	-0.49378388510633	6	0.962298614931925	0.992782810391341	0.992782810391341	0.0391784675599289
"NR2F2"	0.569118193790042	1.09924926047283	0.530131066682789	6	0.962309990578069	0.99278505699841	0.99278505699841	0.0391661832371605
"SLC24A1"	-0.683817984100686	-0.0647841228920447	0.619033861208641	6	0.962318758206629	0.992786788511738	0.992786788511738	0.039156715456315
"SYNJ2"	-0.0235118555116435	-0.526885051605458	-0.503373196093814	6	0.962325237415562	0.992788068070153	0.992788068070153	0.0391497189511706
"APCDD1L"	-0.723907217666935	-0.0870148329001567	0.636892384766778	5	0.962328092868207	0.992788631980013	0.992788631980013	0.0391466355507843
"HJURP"	1.84914070297885	1.3558578036726	-0.493282899306252	6	0.96234803508369	0.992792570198548	0.992792570198548	0.0391251018796283
"FKBP8"	-0.676627816115166	-0.113934315523764	0.562693500591402	6	0.962353521928109	0.992793653725639	0.992793653725639	0.039119177323178
"RAB40B"	-0.351846716932109	0.159236181266003	0.511082898198112	6	0.96237520866743	0.992797936266069	0.992797936266069	0.039095761189306
"EXPH5"	0.625388779907784	0.0788334326474889	-0.546555347260295	6	0.962387640038957	0.992800391053039	0.992800391053039	0.0390823389622089
"SRPRB"	1.00725257592903	0.575372211469008	-0.431880364460019	6	0.962406503307372	0.99280411583014	0.99280411583014	0.0390619728393725
"SARDH"	0.360274190532907	0.765691660826112	0.405417470293205	6	0.962428691633066	0.992808497028306	0.992808497028306	0.039038017770628
"CAPN12"	-1.78795667525437	-1.05328964391852	0.73466703133585	5	0.96244623632434	0.99281196120151	0.99281196120151	0.0390190768671722
"RRAGA"	1.40223383843376	0.844804247963662	-0.557429590470095	6	0.962446660793056	0.992812045010962	0.992812045010962	0.0390186186276549
"NUCB1"	-2.66704324524079	-3.29110491258799	-0.624061667347201	6	0.96247904331772	0.992818438619556	0.992818438619556	0.0389836609355598
"SMYD3"	-1.00394072107187	-0.557902752005096	0.446037969066774	6	0.962486470545697	0.992819905003073	0.992819905003073	0.0389756434010283
"TCEANC2"	-0.784979724700072	-0.297766621900645	0.487213102799427	6	0.96248959122745	0.992820521124694	0.992820521124694	0.0389722747284082
"NPC2"	0.454417745989428	1.13077968455346	0.676361938564029	3	0.962500424976088	0.992822660025435	0.992822660025435	0.0389605802250356
"MRPL14"	1.93985722398201	1.36003573345896	-0.579821490523053	5	0.962507095760225	0.99282397701513	0.99282397701513	0.0389533795698007
"MPO"	0.569382179805846	0.103859020714799	-0.465523159091047	6	0.962508679076397	0.992824289601563	0.992824289601563	0.0389516705029391
"VGLL3"	-2.4231973302381	-1.84398285009475	0.579214480143354	5	0.962511959685813	0.992824937273725	0.992824937273725	0.0389481293577111
"RHPN1"	-0.306091823386024	-0.924314612209845	-0.618222788823821	5	0.962512451702809	0.99282503440955	0.99282503440955	0.0389475982683347
"ACTA1"	1.10435646183513	0.402191263035114	-0.702165198800015	5	0.962519860970504	0.992826497165017	0.992826497165017	0.0389396006766084
"FAM193A"	0.705269472891885	1.02189312632678	0.316623653434895	6	0.96252644806938	0.992827797590646	0.992827797590646	0.0389324906404221
"DACT3"	-2.24860202752052	-1.51836430357612	0.730237723944406	6	0.962547921715161	0.992832036819716	0.992832036819716	0.0389093129182632
"MRPL49"	-1.47676385291471	-0.809146087852426	0.667617765062287	6	0.96255602022667	0.992833635551151	0.992833635551151	0.0389005720046429
"ATG14"	0.564407293502366	0.073586314718769	-0.490820978783597	6	0.962577450244575	0.992837865957366	0.992837865957366	0.038877442792699
"FGL2"	-0.398959939288735	-1.09705169280407	-0.698091753515332	6	0.962601414863821	0.992842596527761	0.992842596527761	0.0388515792296751
"KLHL6"	0.836204638307554	0.317739015655065	-0.518465622652489	6	0.96264479923418	0.992851160035705	0.992851160035705	0.0388047603805037
"TMEM106B"	0.00515034444646499	0.477623113445189	0.472472768998724	6	0.962660704316245	0.992854299334771	0.992854299334771	0.038787597246193
"TCN1"	0.543879174045065	-0.126835940844294	-0.670715114889359	3	0.962668795165642	0.99285589625102	0.99285589625102	0.0387788666484558
"VMP1"	0.675202561804553	1.31183512943308	0.636632567628523	5	0.96267413736292	0.992856950645307	0.992856950645307	0.0387731021208568
"TMEM140"	0.3710098302192	1.03921394967866	0.668204119459455	3	0.962731778711411	0.992868326768298	0.992868326768298	0.0387109079732176
"ELF5"	-0.551624686129032	0.0524777322117248	0.604102418340757	4	0.962732221379772	0.992868514906515	0.992868414129267	0.0387104303695335
"SDHAF1"	0.377083250836998	1.03862998646497	0.661546735627971	4	0.962735764721101	0.992869113408279	0.992869113408279	0.0387066074040512
"SSH3"	0.165729822470058	0.878013565147276	0.712283742677218	6	0.962743195298654	0.992870579820502	0.992870579820502	0.0386985905309757
"MXRA5"	-0.0426949216773561	0.480363377085828	0.523058298763184	6	0.962748449292366	0.992871616676448	0.992871616676448	0.0386929220556149
"RGS9"	0.704124670601485	0.246609322200969	-0.457515348400516	6	0.962749639581765	0.992871851574323	0.992871851574323	0.0386916378742213
"PRPF19"	1.70036052557276	1.46552396762122	-0.234836557951539	6	0.962750814877356	0.992873290378512	0.992872083512782	0.038690369872488
"TLX3"	-0.962717129153246	-0.242081612203974	0.720635516949272	6	0.962761024856484	0.992874098379676	0.992874098379676	0.0386793546706637
"KIAA1468"	-0.0716249690105175	0.000528250915658141	0.0721532199261757	6	0.962779900622945	0.992877823287179	0.992877823287179	0.0386589908586299
"TNFAIP8L3"	-2.06839054882054	-1.42729645971921	0.641094089101329	6	0.962801509485638	0.992882087393646	0.992882087393646	0.0386356794706679
"PIGU"	0.993822630250223	1.30737438845586	0.313551758205641	6	0.9628042281696	0.992882623864314	0.992882623864314	0.0386327466603602
"CRYBA2"	-1.49030615149899	-0.894501366885255	0.595804784613734	6	0.962812751823147	0.992884305798292	0.992884305798292	0.0386235517824587
"SCGB1C1"	1.47454426657368	2.02144232100263	0.546898054428954	4	0.96284471134525	0.992890612011728	0.992890612011728	0.0385890769476612
"MAP3K5"	-2.23024648681465	-2.84152520308521	-0.611278716270556	6	0.962845240285002	0.992890716378618	0.992890716378618	0.0385885063979754
"STRN3"	1.9367337874375	1.4477053415724	-0.489028445865101	5	0.962852634587307	0.992892175363698	0.992892175363698	0.0385805304761045
"CYP26B1"	0.0801080478577527	0.776612662139572	0.69650461428182	6	0.962854014117146	0.992892447559578	0.992892447559578	0.0385790424490404
