"lethalityCelltype1"	"lethalityCelltype2"	"effectSize"	"nexons"	"p0"	"lfdr"	"postProb"	"BayesFactor"
"PLCD4"	-0.34279432356872	1.21589135266657	1.55868567623529	6	0.584903579628104	0.98982351249476	0.890890521685334	0.70968350140005
"LRCH4"	-0.644679741182351	-2.09191549790945	-1.4472357567271	6	0.782069977972854	0.989934732408957	0.954117533427348	0.278657956660127
"DNTTIP1"	0.87896672196522	-0.181858566963426	-1.06082528892865	6	0.944657033133701	0.989990948340238	0.989990948340238	0.058585248323098
"MYLPF"	-0.843580589075176	0.305141658240216	1.14872224731539	5	0.931532974647754	0.99001464326129	0.987474856646504	0.0734993040671861
"FLT3LG"	0.210591023849793	-0.781272406392723	-0.991863430242517	4	0.944811760890381	0.990020281960929	0.990020270605518	0.0584118883719338
"NTM"	-0.315879292525734	-3.31312124125162	-2.99724194872588	6	3.82677681139321e-05	0.990088580955677	0.000221707316110009	26130.6520216901
"ZMYND12"	-1.1837372622495	-0.0865152537293798	1.09722200852012	6	0.945370612868037	0.990126112684516	0.990126112458984	0.0577862125058339
"PCDH17"	-0.218359998690398	1.58800645346489	1.80636645215528	6	0.177990397813162	0.990138085207743	0.556485625813037	4.61828060550608
"CXorf24"	-3.64800101992796	-1.29837491104485	2.34962610888311	4	0.0546587285468488	0.990191073435751	0.250959125332327	17.2953395841048
"CNTN2"	-0.523594638945272	-1.8603036649486	-1.33670902600333	6	0.85263270929604	0.990200001792772	0.971036690716573	0.172837951320951
"RGS11"	0.144149860361053	1.22263732153445	1.0784874611734	5	0.94557012204981	0.990212202628609	0.990163872988112	0.0575630264545555
"PAPSS1"	-1.10210577336966	-2.19627469193829	-1.09416891856864	5	0.942454429303845	0.990229923142017	0.989572680743785	0.061059260699386
"PASK"	-0.795149730148174	1.28088913560153	2.07603886574971	6	0.0353261379076629	0.990293863192786	0.175052569803924	27.3076514793054
"NUDT5"	-1.82070055221288	-3.145078644615	-1.32437809240213	4	0.914055023100666	0.99033549924111	0.98403271313476	0.0940260429922378
"LCNL1"	-0.28458674069484	0.733082494927388	1.01766923562223	5	0.946580524967149	0.990354924331415	0.990354908740237	0.0564341581343064
"MYH3"	-2.40688838396822	-3.59182180512428	-1.18493342115607	6	0.90588984599636	0.99038524548283	0.982387645575425	0.103886973034929
"UBR7"	-0.397533767914592	-1.43220413636657	-1.03467036845198	6	0.942992971453463	0.990410987401664	0.989675095999776	0.0604532910342596
"HHIPL2"	0.296637186363771	-0.720781671079034	-1.01741885744281	6	0.946094032977338	0.990442802217963	0.99026296997744	0.056977388233832
"PPP6R2"	-0.0695385344554112	0.985144809859229	1.05468334431464	6	0.9470607780862	0.990453921932099	0.990445592536448	0.0558984419360906
"SPOCK2"	0.298811207973558	1.43645476481664	1.13764355684308	6	0.922901559839998	0.990482606378454	0.985788258980038	0.0835391806828976
"CDKN2A"	0.939464460569572	-0.698454437596154	-1.63791889816573	5	3.26570191488228e-05	0.990555152090974	0.00018920609089966	30620.288349768
"OR51F1"	-3.16332144794937	-1.36871159652632	1.79460985142305	3	0.780842521965906	0.990624699515464	0.953801865584981	0.280667960400423
"IFI27L2"	-1.71074486988893	-3.62161697525098	-1.91087210536205	4	0.416045380887561	0.990634666334942	0.805009724820955	1.40358395006495
"LSM5"	0.925206169432143	-0.198588345100462	-1.1237945145326	3	0.943988167365898	0.990644157205372	0.989864101840707	0.0593353122109545
"DYSF"	0.644828389828393	0.319493005726962	-0.325335384101431	6	0.948422502483054	0.990702310789925	0.990702310789925	0.0543824059234273
"CCDC180"	0.317347682791336	-0.708383464446683	-1.02573114723802	6	0.948561063599348	0.990729707682852	0.990728399070112	0.0542283869479785
"ZNF862"	-0.35995945691182	-1.99069054830741	-1.63073109139559	6	0.433626346312804	0.990735813765004	0.816057676528072	1.30613293796183
"EPN1"	0.568052252379768	-0.456061198782612	-1.02411345116238	6	0.948903231894871	0.990793289588249	0.990792795743175	0.0538482390908228
"TENM1"	-1.74328678964324	-3.01531183547533	-1.27202504583209	6	0.874555016173999	0.990837830458972	0.975844272911625	0.143438641944789
"CEBPE"	1.05634427503346	-0.475132986852272	-1.53147726188573	6	0.609441834100265	0.990891694296066	0.900420019993598	0.640845678860111
"GALR3"	1.05027631660349	-0.207010542279152	-1.25728685888265	5	0.909582095203351	0.990912322860813	0.983134512070784	0.0994059857526487
"ZNF8"	-3.47223094014234	-4.47363140117867	-1.00140046103633	6	0.949601686501161	0.990929117271209	0.990924128015323	0.0530731086678382
"TATDN3"	-0.0237510602358005	-1.24393337897662	-1.22018231874082	6	0.906394288968639	0.990985490173643	0.982489975811469	0.103272617855825
"KLF7"	-0.829972105216217	0.509527006078698	1.33949911129491	5	0.877820033234082	0.99098962329741	0.97654369357882	0.139185666925122
"ANAPC7"	0.662479005164037	-0.327528798681561	-0.990007803845598	5	0.950047041426713	0.991050207121643	0.991007786611899	0.0525794580637514
"GTF2A1"	0.161438791439559	-0.871215698115162	-1.03265448955472	6	0.940060916740222	0.991175766747629	0.989116341455718	0.0637608501666297
"TRIM47"	0.61340433913601	-0.295528371073907	-0.908932710209917	6	0.951177958193135	0.991219937631666	0.991219937220862	0.0513279785200313
"C20orf141"	0.372326623301238	-1.04277781511356	-1.41510443841479	5	0.000227680665230555	0.991260289870189	0.00131788914842646	4391.11647149474
"MMRN2"	-0.0257887997109665	2.10748443656024	2.13327323627121	6	0.0209101018288492	0.991267835379634	0.110125728992487	46.8237747565782
"CD8A"	0.83652160330838	-1.00385834296504	-1.84037994627342	6	0.144750711921199	0.991290514598557	0.495138564331611	5.90842888941637
"FOXP1"	-0.169835894345656	-1.26580587410946	-1.0959699797638	5	0.939822522220119	0.991314505014298	0.989070785768145	0.0640306827694715
"DAZAP1"	0.498188983474401	-0.97457469193377	-1.47276367540817	5	0.82920349784027	0.991344710952805	0.965674105393968	0.205976581869931
"LAMTOR1"	0.798430879260098	-0.626267088717436	-1.42469796797753	6	0.787907428735067	0.991386164083077	0.955608121223592	0.26918463201373
"FBXO16"	-1.47831992246914	-2.62160447640864	-1.1432845539395	6	0.916319318050291	0.991471702968324	0.9844846791144	0.0913226211663436
"ST5"	0.492715137034964	-1.74253314711808	-2.23524828415304	6	0.000724619069255648	0.991487002275224	0.00418436997961597	1379.03544541994
"THTPA"	-1.99154613342365	-2.94207055272301	-0.950524419299365	5	0.952697232575723	0.991525193051215	0.991504290075113	0.0496514168477103
"ANO1"	-1.29322949364229	1.88509203449126	3.17832152813355	6	4.61881775782314e-05	0.991664308142581	0.000267584669776939	21649.5619496731
"MGRN1"	0.913484929807941	0.594885434316674	-0.318599495491267	6	0.791002786641851	0.991669111387144	0.956391454569556	0.264218049402118
"ZSWIM5"	-0.968380251464488	-2.05173830612543	-1.08335805466095	6	0.928136606236085	0.991721715819057	0.986814255153097	0.0774276041706257
"RFFL"	0.978104142712699	-0.793484844806162	-1.77158898751886	6	0.233958586717923	0.991783156000638	0.638957321545372	3.27426073147583
"DOM3Z"	0.0219113681028617	0.720309058906286	0.698397690803424	6	0.954239204614931	0.991792131324095	0.991792131322123	0.0479552665241156
"FKBP5"	-0.347726968100387	0.544494174916964	0.89222114301735	6	0.954804784728393	0.991903208662655	0.991897517385516	0.0473345085764972
"KATNB1"	1.0432777412599	0.0989701568125128	-0.944307584447392	6	0.948735861833873	0.991927391549889	0.990761301161926	0.0540341524215549
"DNM3"	0.088836968408826	-0.774389677182226	-0.863226645591052	6	0.955620137430204	0.992049499259642	0.992049264034555	0.046440903484035
"GDAP2"	0.759469901495974	-0.0765120170081545	-0.835981918504128	6	0.95568098460828	0.992060587777707	0.992060579881589	0.0463742777197615
"LUC7L2"	-0.186340075809361	0.682850218889879	0.869190294699239	6	0.955480280771697	0.992137917195719	0.992023250183555	0.0465940743354188
"HOXB2"	0.681539789961034	-0.168673363183084	-0.850213153144118	6	0.956494711783402	0.992218980681725	0.992211796427181	0.0454840865094609
"AGBL5"	-0.10746759825041	-1.18663209375293	-1.07916449550252	6	0.933463679460202	0.992223546125405	0.987848631519538	0.0712789602893543
"ZBTB8B"	-3.4373564539274	-2.36850240718664	1.06885404674076	6	0.930657474394608	0.992242436355152	0.987304946636783	0.0745091803517713
"CYP27A1"	-0.803351071863438	-0.188426756593405	0.614924315270033	5	0.956712494798487	0.992252247442198	0.99225223165452	0.0452460958092018
"IL20"	-0.869968976356958	-2.18601691198705	-1.31604793563009	3	0.92482574465997	0.992257319688191	0.986166474024959	0.0812847779963876
"EFNA5"	0.716930324026111	-0.603013539116089	-1.3199438631422	6	0.837797215012809	0.992343366457658	0.967668962757686	0.193606259463051
"L3HYPDH"	1.07907386911294	0.248084146581711	-0.830989722531232	6	0.957320977713169	0.99237980270431	0.992365127088462	0.044581726798447
"MYO9A"	0.689309104317845	-0.166279543835999	-0.855588648153844	6	0.956733557385391	0.992433867255012	0.992256141490771	0.0452230846097312
"PCLO"	-2.31890468356553	-3.03678588197112	-0.717881198405596	6	0.957774143772986	0.992449130351803	0.992449129136082	0.0440874881636217
"FAM83E"	-0.0697026569434883	-1.2358374996561	-1.16613484271261	6	0.90587074762136	0.992521783487807	0.982383769499354	0.103910246164593
"PACSIN3"	-0.599929886721092	-1.44819982015646	-0.848269933435369	6	0.956840843762984	0.992544943924722	0.99227605480782	0.0451058883181485
"MXRA7"	0.410080434813488	-1.42997454351325	-1.84005497832674	6	0.127076737832194	0.992593364670046	0.457571552690199	6.86926086598561
"LMTK3"	-0.341244992436529	1.11344283731656	1.45468782975309	6	0.688142300107804	0.992597865485873	0.927464757931494	0.453187807003494
"DDX58"	-3.15513794557583	-1.66811206897318	1.48702587660264	6	0.636837046335359	0.992597946690915	0.91040546718368	0.570260407673267
"C6orf136"	1.60383960875518	0.197851396056658	-1.40598821269852	6	0.755608445322597	0.992646887466703	0.947134253854602	0.323436769652651
"ARHGEF2"	-0.848721387443096	-2.2110037661081	-1.362282378665	5	0.858991830752486	0.992663087563625	0.972451582277468	0.164155425231447
"MS4A2"	1.62888398493634	-0.515585203730458	-2.1444691886668	3	0.342177253568805	0.992668929570981	0.750882961634633	1.92246193915669
"AIFM2"	1.31453792519029	-5.29205845347461	-6.60659637866491	5	7.05340966501825e-11	0.992755345701602	4.0871979940862e-10	14177540330.445
"DGKI"	-0.731022667983731	-1.9793788999873	-1.24835623200357	6	0.870799121608063	0.992814481549137	0.975034464671428	0.148370473954255
"BAG4"	-2.57368931544902	-1.13076731075686	1.44292200469216	3	0.901668195272621	0.992840405965435	0.981527604885198	0.109055421099386
"PHF8"	-0.073935382578634	2.56196405044292	2.63589943302155	6	0.00103694538233224	0.992858606401381	0.00597900040348074	963.370946665345
"CD5L"	0.23035253791424	-0.553949423192767	-0.784301961107007	6	0.959598935899876	0.992875796249349	0.99278672582682	0.0421020309513344
"GCKR"	0.817590448938807	0.0422702821782356	-0.775320166760572	6	0.959475597113519	0.992884977886326	0.992763940704345	0.0422359912106093
"FAM65B"	-8.84962350905054	-8.3833559380246	0.466267571025938	6	0.96013769237768	0.992886205067872	0.992886197195805	0.0415172823010465
"CATSPER4"	0.936913344378702	-0.0540054849251865	-0.990918829303888	6	0.94261833293469	0.992893005718115	0.989603860652713	0.0608747624148806
"C6orf163"	-0.947816587708696	-2.29622266054689	-1.34840607283819	6	0.800878719146978	0.992901207429365	0.958858612997463	0.24862850777844
"COBLL1"	-7.40512868615641	-6.14352352269206	1.26160516346435	6	0.863586039329438	0.992941040891619	0.973463341291731	0.15796221158981
"GRB10"	-0.603041945018833	0.744873958388194	1.34791590340703	6	0.799892396412881	0.992957011199974	0.958614386562964	0.250168153222236
"CWH43"	0.528345142056205	-0.357568688441012	-0.885913830497217	6	0.953596307154264	0.99296312790492	0.991672213942661	0.0486617790962453
"SLC35A3"	-1.21221858246022	0.826632963487314	2.03885154594754	3	0.478918645004532	0.992963474859605	0.841916592286865	1.08803731162009
"LMNA"	-2.38005724556413	-3.39277772976867	-1.01272048420454	6	0.936774086187146	0.993027693763097	0.988486577159704	0.0674932352902672
"PTCRA"	-0.38196213512049	-1.16123629058706	-0.779274155466568	6	0.959569545898499	0.993037540013624	0.992781296870181	0.0421339487839243
"AGPAT9"	0.384207216721493	-1.69979082658964	-2.08399804331113	6	0.0248381193615238	0.99305261158402	0.128611650263303	39.2606970940433
"DHRS3"	0.114374305150891	-1.01923148968791	-1.1336057948388	5	0.923340199204419	0.993106578916794	0.985874590468045	0.0830244376467456
"TMC7"	0.497415474874504	-0.158512035833172	-0.655927510707677	6	0.961467838510426	0.993132793275993	0.993131391676617	0.0400763914779203
"PLEKHD1"	1.01227385233094	-0.0285635577792871	-1.04083741011022	6	0.934698780796941	0.993156012096684	0.988087078894472	0.0698633833109124
"PDCD10"	-1.24472631180474	-2.06437614476488	-0.819649832960143	4	0.958578035386527	0.993161911708761	0.992597983644032	0.0432118858187379
"BTNL2"	1.05589458274626	0.444739364607219	-0.611155218139043	4	0.961354177100159	0.993175738944462	0.993110461516078	0.0401993602570208
"PTPN3"	-2.70769514643878	-3.47464657110414	-0.766951424665354	6	0.960821864187785	0.993190272918656	0.993012384699724	0.0407756497561947
"AGAP2"	0.0988421867179935	0.913508307005832	0.814666120287838	6	0.957639360307195	0.993191890973952	0.992424151545959	0.044234438817569
"BLOC1S6"	-1.1309941150857	0.167155916250237	1.29815003133594	4	0.907994245568615	0.993195144398369	0.982813927917753	0.101328565550289
"ABHD10"	0.975787927317786	-0.153216590900997	-1.12900451821878	5	0.928651968156395	0.993236922019662	0.986914748179586	0.0768296781680746
"TPRN"	0.288160456117162	2.42233284715687	2.1341723910397	6	0.0195404877053788	0.993253150975597	0.103530395216291	50.1757953576938
"UNC80"	0.305202824357611	-0.681598424362881	-0.986801248720492	6	0.939545423072917	0.993276725921981	0.9890178100957	0.0643444962238843
"ARF5"	0.452016751607974	-0.781718510590864	-1.23373526219884	4	0.920934680419656	0.993297283174984	0.985400320106312	0.0858533414599125
"PTGER4"	-0.94282953455552	-0.00650867848158598	0.936320856073934	5	0.250865110135458	0.993299389379981	0.659918248137513	2.986205971249
"TEX36"	-3.78727170875523	-2.12452854034746	1.66274316840777	5	0.510683982308059	0.993303034268186	0.858109494664282	0.958158146023016
"WWTR1"	0.292717909856409	1.68665302164164	1.39393511178523	6	0.75793077151743	0.99330796562515	0.94776242985826	0.319381713448487
"MAP3K5"	-3.60157451880617	-2.89720377056673	0.704370748239448	6	0.962237778227819	0.993327224203959	0.993273065090264	0.0392441687767954
"N4BP1"	0.891894023113305	-0.84643756370413	-1.73833158681743	6	0.210522634100631	0.993362617849153	0.607104106055168	3.75008306955724
"PSORS1C2"	0.308786891885644	0.513478914834621	0.204692022948977	5	0.962787963540258	0.993374225484325	0.993374188312181	0.0386502925554965
"GJD2"	-0.135136603483116	1.37899670963842	1.51413331312154	5	0.724707946407216	0.993408907932192	0.938478301129357	0.379866199836171
"PLA1A"	0.969480569320205	0.253718490694189	-0.715762078626016	6	0.962544821181172	0.993412211157141	0.993329510833796	0.0389126594363318
"PTK6"	-2.00166775366312	-3.15195173176227	-1.15028397809915	6	0.90493034705654	0.993412546750251	0.982192747746175	0.105057425969516
"SLC13A3"	0.310521405158005	-0.278853429542467	-0.589374834700472	6	0.963454847155206	0.993497056658179	0.993496633220857	0.0379313602009489
"TPD52L1"	0.214180009131381	-0.993231667473329	-1.20741167660471	5	0.908270546283572	0.993564831041224	0.982869778074613	0.100993535562463
"SCNN1A"	0.763425114471302	0.12840102956824	-0.635024084903062	6	0.963860096811074	0.993579962002899	0.99357097210091	0.0374949676913638
"RXRG"	1.10584735853883	0.0773376302121367	-1.02850972832669	6	0.935540898816408	0.993620404344336	0.988249362146006	0.0689003562165394
"FAM115A"	-1.57446965435056	-2.91476367101665	-1.34029401666609	4	0.893690580204593	0.993633485529762	0.979884406714803	0.118955511169279
"LEMD2"	-0.684925657646264	-1.36433177011794	-0.679406112471679	6	0.963942836929401	0.993652253964312	0.993586143607464	0.0374059142194132
"JAM2"	-1.66020656076806	-1.8684872726169	-0.208280711848835	4	0.964259160373818	0.993661763871908	0.993644126003096	0.0370655951169045
"ELAC2"	0.435276668815482	-0.0975523571761647	-0.532829025991646	6	0.964536268608892	0.9936952154197	0.993694894517617	0.0367676494345369
"SPON2"	1.26008971478341	-0.267148841120683	-1.52723855590409	6	0.557476154126676	0.993747430694749	0.879516443653159	0.793798699007257
"ARF1"	-1.74705700228944	5.65953506299601	7.40659206528545	3	0.964829691934299	0.993748653393984	0.993748625953124	0.0364523483882331
"OR6K3"	0.600270955759204	-0.827063038885995	-1.4273339946452	3	0.901352855149531	0.993823617065335	0.981463100748108	0.109443426386112
"HPCAL4"	-0.404885558081752	0.767807398453229	1.17269295653498	4	0.928170426176804	0.993824432667372	0.986820852667972	0.0773883457147699
"ZNF22"	-1.20807655238703	-2.33431255686878	-1.12623600448175	3	0.940708171365884	0.99384139260593	0.989239932413315	0.0630289290971348
"TTLL4"	0.800976422449238	0.0672164241848714	-0.733759998264367	6	0.962458065961317	0.993842970484355	0.99331356504627	0.0390063062136483
"MBTPS1"	0.189678729346315	-0.536291325301463	-0.725970054647778	6	0.962859442631576	0.993907618936978	0.99338731908815	0.0385731870343562
"ZFAND2B"	0.7869685834473	0.0840945067766129	-0.702874076670687	6	0.964096676490993	0.993934147094838	0.993614346456265	0.0372403768050361
"TMEM233"	0.407753782253294	-0.507408048296437	-0.915161830549731	6	0.94945603247762	0.994043555191408	0.990896753376921	0.0532346583658909
"C17orf98"	0.204521429234996	-0.469336834293549	-0.673858263528545	6	0.964681836471621	0.994060553830176	0.993721554142954	0.0366112040188888
"GJC3"	0.129817310135124	3.2502317623336	3.12041445219848	5	1.9770971860441e-05	0.994065066213929	0.000114554833704256	50578.2030386154
"LASP1"	0.678041035775527	-1.19938887160192	-1.87742990737745	6	0.10633453967373	0.994093929768474	0.408104280300728	8.40428202415073
"ZNF764"	0.529833126115565	-0.306563454899238	-0.836396581014803	5	0.957630520844144	0.994101077843353	0.992422513246522	0.0442440776830162
"EDN1"	0.443117170335926	-0.311174833314349	-0.754292003650275	4	0.960012332256339	0.994150504163238	0.992863059967571	0.0416532854840279
"CSMD3"	0.779399943746584	0.177874806698873	-0.601525137047711	5	0.965388985134779	0.994172318444958	0.993850968867159	0.0358518849895407
"TRIM8"	1.05647555909637	-1.22576497787237	-2.28224053696874	6	0.0067258614871657	0.994232012277303	0.0377563842714784	147.679838546809
"APOD"	0.899504532733309	0.0290952454787673	-0.870409287254542	6	0.953341041759673	0.994233562470318	0.991624563389653	0.0489425674512068
"ARTN"	1.20184983319347	0.301265270474956	-0.900584562718513	3	0.954371668651233	0.994312486980789	0.99181682289473	0.0478098133542153
"FAM129B"	-2.904049364489	-1.78412020796049	1.11992915652851	6	0.910470332936617	0.994347925089389	0.983313448954435	0.0983334259498778
"MAST1"	0.374741352906172	-0.252570760362979	-0.627312113269151	6	0.966672293862523	0.994352147317731	0.99408542842545	0.0344767366863381
"TMBIM6"	0.595207996886634	-0.0887769134604279	-0.683984910347062	6	0.964436599050789	0.994361721798785	0.993676636994613	0.0368747940343749
"RHOT1"	1.24248195552666	0.314040661781093	-0.928441293745565	6	0.946666159580128	0.994362295330852	0.990371084219745	0.056338594001846
"MFAP2"	1.19211060924646	-0.427131502142652	-1.61924211138911	5	0.603799239110799	0.994372221328801	0.8982796729269	0.656179629296447
"DEGS2"	0.953226904924668	0.399905250935064	-0.553321653989604	6	0.967801560552268	0.994383080638471	0.994291321489622	0.0332696709327051
"C1orf229"	-0.671024127013129	-2.4213689555691	-1.75034482855597	3	0.750980102649795	0.994424418882901	0.945873244848048	0.331593202631536
"DOPEY2"	-0.577307131044858	-1.55932920809497	-0.982022077050113	6	0.939405640733638	0.994485472996545	0.988991076875428	0.0645028693025948
"KCNIP1"	-0.0621860601912308	-0.68211184896661	-0.619925788775379	6	0.965983877434566	0.994536463306999	0.993959718953937	0.0352139651189341
"FAM19A3"	-2.42926130753825	-3.36337417987332	-0.934112872335065	6	0.947352555650744	0.994558661075942	0.990500650638157	0.0555732330432059
"AP3B2"	-0.0233045239651442	-0.578436787621371	-0.555132263656227	6	0.968409381314378	0.994576608413348	0.994401978589809	0.0326211407026495
"SLC15A3"	0.826624876077663	1.05280540923842	0.226180533160759	6	0.96937659633298	0.99457992111382	0.994577829936704	0.031590822166394
"KAL1"	-3.39937176026761	-3.90749994289627	-0.508128182628666	6	0.968747702259508	0.994584777196718	0.994463522272623	0.0322605128947394
"SLC16A14"	-1.59461915775442	-1.72430097758257	-0.12968181982816	5	0.969308477137231	0.994588669819091	0.99456545449961	0.0316633183209266
"BBS10"	-1.16545593353442	-2.57681134286795	-1.41135540933353	6	0.711025549934366	0.994619735249414	0.934459725037433	0.406419220929978
"FOLR4"	0.125869369536056	0.242527488997529	0.116658119461473	5	0.969675565708095	0.994688502160331	0.994632127758841	0.0312727631429601
"FAM98A"	1.50484294920127	-0.360233128750422	-1.86507607795169	6	0.0917052076830388	0.994704000096196	0.369105482507882	9.90450613727745
"NACA"	0.922391167028849	0.0997608934176487	-0.8226302736112	5	0.958637350365486	0.994705753460473	0.992608958720944	0.0431473378527809
"TTC19"	-1.73559594230291	-2.26996526216434	-0.534369319861428	6	0.969013346389467	0.994768703517863	0.99451182059192	0.0319775302641482
"TAC3"	-0.702105964254279	0.552844519555505	1.25495048380978	3	0.926799296998399	0.994774036563697	0.986553060945297	0.0789822599549592
"CHCHD2"	-0.381664149398083	-0.177357415384902	0.204306734013181	4	0.968935087507015	0.994811019549172	0.994497594149245	0.0320608809542777
"LGALS3BP"	-1.25438361167047	-2.07876932970505	-0.824385718034583	6	0.956013147799362	0.994811932679912	0.992122331955046	0.0460107188921936
"SPTA1"	0.198461333900052	-0.34892440686419	-0.547385740764242	6	0.969294091280778	0.994840420390624	0.994562840790947	0.0316786298352945
"G6PD"	0.499712366713812	2.53136329580431	2.0316509290905	5	0.073818639817878	0.994849393948273	0.315933109027603	12.5467139799264
"CYB5D2"	-6.02865834965086	-3.87173698100711	2.15692136864374	6	0.0137023085935493	0.994869246568993	0.0745051513787826	71.9804027673681
"C5orf47"	0.148762809540039	-0.00751112651939742	-0.156273936059436	4	0.969239722125187	0.99486982252373	0.994552962100103	0.0317365014790838
"ATP6V1H"	0.318074575902143	-0.219487667031672	-0.537562242933816	6	0.969259673470844	0.994894385053555	0.994556587297752	0.0317152641036613
"ACHE"	0.927598752665626	0.255865357795844	-0.671733394869782	6	0.970158639584072	0.994911423883712	0.994719803818572	0.0307592585360287
"NUDT7"	-0.347450419934057	1.06801302385868	1.41546344379274	5	0.826821502629671	0.994915102443259	0.965115312055916	0.209450887307045
"CLEC4G"	-2.1723157944682	-4.14278624030984	-1.97047044584165	6	0.0519629398285817	0.994915880733158	0.241050419650713	18.2444846904131
"MCAT"	-0.351064608160319	-0.896186538363539	-0.545121930203221	6	0.969161513733706	0.994917256253008	0.994538750301443	0.0318197594820787
"SLC13A1"	-1.6736551356863	-2.01138570726335	-0.337730571577048	6	0.970918875140119	0.994919090719142	0.994857638216298	0.0299521675852521
"MLYCD"	0.286843003665325	1.8176311544951	1.53078815082977	6	0.49614772022301	0.994943640463685	0.850880560838039	1.01552876137477
"SORL1"	-7.08647022138453	-6.09950064036174	0.986969581022783	6	0.938871936226859	0.994947536204753	0.988888946559251	0.0651079890818789
"MURC"	0.277057804183627	3.07858760687586	2.80152980269224	4	0.00407278771406889	0.994974506392247	0.0231483144494746	244.532070465062
"PTPRM"	0.519189396930909	-0.457561298149561	-0.976750695080471	5	0.945849871557565	0.995025504988186	0.990216798391763	0.0572502360795002
"UBE2O"	-0.671059570690947	-1.89355146726391	-1.22249189657297	6	0.881305580741081	0.99502572943937	0.977285730761155	0.134680208378018
"FAM19A5"	-1.58628512696773	-1.99459226678385	-0.408307139816119	5	0.969942519765443	0.995029836947406	0.994680587783769	0.0309889293664802
"NTSR1"	0.862669545757134	0.288051505558077	-0.574618040199057	5	0.967361048207574	0.99503351057527	0.994211052307735	0.033740196437414
"FRMD8"	0.0175864882323197	-0.423997379948572	-0.441583868180892	6	0.97126328476892	0.995067449180816	0.994920022890353	0.0295869468986643
"ASB8"	0.993904341630145	0.256926761435514	-0.736977580194631	6	0.961131796869407	0.995075442517835	0.993069499582788	0.0404400346104402
"PITPNM2"	-0.383138732255466	-1.39571681390067	-1.0125780816452	6	0.93330514389681	0.995117489515716	0.987817987454108	0.071460932728518
"HUS1"	0.782571853950385	-0.212954491442135	-0.99552634539252	6	0.935726374993864	0.995130222336516	0.988285072873531	0.0686884827913053
"PRSS48"	-2.75317461135223	-3.01569197150583	-0.262517360153597	6	0.972150364422755	0.995138184866273	0.995080536565202	0.028647456809607
"NLRC5"	0.484842688863848	-0.696729064644345	-1.18157175350819	6	0.885860207912801	0.995163771069743	0.978248240613341	0.128846279658646
"HLA-DRA"	-0.908257275092463	-2.24922206593723	-1.34096479084477	4	0.884337642121325	0.995169190916968	0.977927375962656	0.130789816433944
"MMP3"	-1.74583450494994	-1.89249038650714	-0.146655881557204	3	0.967277921658374	0.995173525820429	0.994195898426933	0.0338290346641268
"RSPO1"	-0.605159103882393	-1.08516297523777	-0.48000387135538	6	0.970612458180843	0.995187478696872	0.994802104714585	0.0302773177610309
"SPEF2"	0.185609950467662	-1.03598899442438	-1.22159894489205	6	0.865375717237558	0.995209747275632	0.973855130031	0.155567437450393
"KCNA3"	-0.0867124172392588	2.97928752813599	3.06599994537525	5	1.46199713198313e-05	0.995263253965436	8.4711553625794e-05	68398.5869843841
"CASR"	-0.0597108769715536	1.1056040494565	1.16531492642805	6	0.893695559292743	0.995270329139316	0.979885439705994	0.118949277079753
"CSNK1E"	0.491741910347268	1.30178745806649	0.810045547719218	6	0.957234203595549	0.995275283284275	0.992349034578011	0.0446764190454281
"GPR6"	-1.75028907511309	-3.1513598670735	-1.4010707919604	5	0.834126778890042	0.995321948887594	0.966820968330361	0.198858525236035
"SGSM3"	-0.154515195208895	-1.03238287610174	-0.87786768089285	6	0.953328222679983	0.995358592021798	0.991622169891796	0.048956672224404
"EMC10"	0.231275102716539	2.34385312521729	2.11257802250076	5	0.0427179441416931	0.995382280406778	0.205454540534555	22.4093662532788
"DCC"	-0.445069624958815	0.461651839039132	0.906721463997947	6	0.949357746969952	0.99539548644296	0.990878277422874	0.0533436980860812
"USP49"	-0.512869085089955	-1.27073041478983	-0.757861329699879	6	0.961220702887649	0.995401191609787	0.993085877737923	0.0403438013724134
"C10orf90"	-1.16738830666324	-1.24905336164375	-0.0816650549805089	6	0.973648803901005	0.995403718265689	0.995351126354445	0.0270643747452023
"ACVR2B"	0.654654214930559	0.859795090170071	0.205140875239513	5	0.972515671881458	0.995423876106735	0.99514656746274	0.028261064487907
"SLC35F3"	-7.13345615381774	-5.9470875038329	1.18636864998483	6	0.881770400320541	0.995431488977861	0.97738432754243	0.134082069024408
"MYO9B"	0.249071732562555	-1.17531595471985	-1.4243876872824	6	0.676213635537761	0.995450841833322	0.923674928608886	0.478822590148964
"CREB3L2"	-2.76985444890153	-3.4627430373183	-0.692888588416775	6	0.96409942653599	0.995460303638793	0.993614850544718	0.0372374181291663
"C19orf54"	-0.151795962629309	-0.198486536300664	-0.0466905736713553	6	0.974203743390133	0.995515717546641	0.995451163940666	0.0264793240478618
"PLEKHM2"	-1.30472967207295	1.08849967003384	2.39322934210679	6	7.32547776213022e-05	0.995545183903932	0.000424336130507741	13649.9867679839
"C1orf147"	-7.17281540120559	-7.25622934069301	-0.0834139394874122	5	0.973315042363066	0.995547373514854	0.995290914735873	0.0274165675813937
"SCN5A"	0.299321820090232	-0.698913818687506	-0.998235638777738	6	0.932335541778224	0.99560487997114	0.987630383296002	0.0725752212478366
