"lethalityCelltype1"	"lethalityCelltype2"	"effectSize"	"nexons"	"p0"	"lfdr"	"postProb"	"BayesFactor"
"GSX1"	-0.848783984487973	-0.909325900484845	-0.0605419159968713	6	0.705199365780863	0.999983387800142	0.925905409097076	0.418038711496437
"OR2Y1"	-0.345088405039688	0.138251838310316	0.483340243350004	3	1.65281831751194e-05	0.999983403201345	8.63358990455343e-05	60501.7176553405
"DISC1"	-0.896344182957415	-0.438993361985543	0.457350820971872	6	0.985717328888835	0.999983965599919	0.997233966157685	0.0144896216111625
"ASXL3"	-3.05990823884527	-2.30303145466286	0.756876784182405	6	0.941028938380331	0.999984104797302	0.988146120181426	0.0626665761428848
"RPS6KL1"	-0.612469239210554	-0.555520095361636	0.0569491438489179	6	0.995673558039401	0.999984129436287	0.999168894423339	0.00434524139530028
"TPRA1"	0.946813529304424	0.660582869540946	-0.286230659763478	5	0.774102343371182	0.999984191361015	0.947093436491009	0.291818851296901
"DCTD"	-0.626166738029792	0.282147295330136	0.908314033359928	5	0.971962096102875	0.999984462662535	0.99450828485762	0.0288467050408082
"SOBP"	-0.400243372141198	-0.0276224613953698	0.372620910745828	5	0.975698883129697	0.999984614342917	0.995254869942245	0.0249063694654994
"RPGR"	0.481303937855605	0.224426942869231	-0.256876994986373	6	0.851431571315075	0.999984679811712	0.967677077813273	0.174492506139342
"IFI35"	0.435480813611984	0.350806975926795	-0.0846738376851892	5	0.92630794696057	0.999984800918792	0.984999536620349	0.0795545944318309
"ATMIN"	-0.558005208533433	0.426784893441644	0.984790101975077	3	0.975717226731438	0.99998502136957	0.995258523520653	0.0248871011019324
"EIF2S1"	-0.156585387274344	-0.605989323332405	-0.449403936058061	3	0.96486846373903	0.999985170971124	0.993078250424786	0.0364107000915229
"ZNF707"	-0.964186125757491	-0.630592974788711	0.33359315096878	6	0.879105604474371	0.99998523348106	0.974350223152274	0.137519764303987
"NYNRIN"	-0.763538967869466	-0.323273251282966	0.440265716586501	6	0.856563596648034	0.999985239212835	0.968940097714019	0.167455637752144
"CENPC1"	0.502661946584327	0.0225230561313856	-0.480138890452941	5	0.000313335293922293	0.999985245371547	0.00163467538573177	3190.46939204365
"C1S"	0.349270433019667	0.263876146398412	-0.0853942866212558	6	0.870499975366715	0.999985370872374	0.972310851317589	0.148765110049235
"PPY"	-2.56930665574049	-1.60802414827835	0.961282507462148	3	0.973873727673909	0.999985488108144	0.994890791882036	0.0268271661753245
"PYCRL"	-4.32260635842001	-4.702721238892	-0.380114880471997	5	0.992473259189783	0.999985505242968	0.998550355539514	0.00758382227483001
"ADRB1"	1.12343867874006	1.04224244859245	-0.081196230147618	6	0.981096795211844	0.999985527372178	0.996325247443037	0.0192674207890717
"SLBP"	-0.212208338810704	-0.151322111212286	0.0608862275984182	5	0.875091010133407	0.999985562192576	0.9734027684712	0.142738284841426
"STUB1"	-0.58618180467349	-0.268372808208898	0.317808996464592	6	0.95237073605327	0.999985710639497	0.990517272647737	0.0500112636220965
"CNST"	1.54205919514678	0.902961831413953	-0.639097363732823	6	0.998977258906179	0.999985737104854	0.999804057618508	0.00102378816404768
"SHPRH"	0.122770367957148	0.244541890086798	0.12177152212965	5	0.976815072780142	0.999985738270109	0.995476985382396	0.0237352267240007
"VPS37B"	-0.328454680592097	0.0384257604749413	0.366880441067038	5	0.954185372167786	0.999985740508993	0.990892455266901	0.048014389204195
"GNAL"	1.35861645471518	1.04365245887911	-0.314963995836067	6	0.940599626896982	0.999985763449622	0.988055469598036	0.063151601812749
"HERPUD1"	1.40733338388536	0.727867633301876	-0.67946575058348	6	0.702636259383167	0.999985781991289	0.925057278380008	0.423211493352028
"CRABP2"	0.732313393000009	0.438589365386264	-0.293724027613745	6	0.940525134315085	0.999985787712113	0.988039733504142	0.0632358068008737
"COPZ1"	1.48835337144318	1.22458939446134	-0.263763976981842	6	0.901957383886526	0.999985956531642	0.979616059087488	0.108699832015354
"PURA"	-0.284080282108202	-0.108062106202525	0.176018175905677	4	0.996777738437144	0.999986062279876	0.999381560563755	0.00323267809723362
"NPHS1"	0.579433402298635	0.256640703417306	-0.322792698881329	6	0.863048904736682	0.99998628933141	0.970519308439687	0.158682890982988
"RTN4"	-0.00948890645382971	0.323152340713346	0.332641247167176	6	0.962203896584592	0.999986308861677	0.992536717480728	0.0392807632036904
"SLC4A2"	-1.8342030974156	-1.05366971884562	0.780533378569983	6	0.693417076302489	0.999986388969567	0.921968013049689	0.442133506910883
"LIN37"	0.428243444880017	-0.0388126821991219	-0.467056127079139	6	0.930678436888696	0.999986467523044	0.985942002985061	0.0744849782305573
"NHLRC3"	-0.233223024533502	-0.429563032694784	-0.196340008161281	5	0.985122343206261	0.999986537771763	0.997117336052682	0.0151023442888496
"SCN2B"	-0.214915860082013	0.132043466242168	0.346959326324181	6	0.943785284236541	0.999986851293654	0.988726561451692	0.0595630348368203
"FOXF1"	-2.7558793883767	-2.10572890675583	0.650150481620872	5	0.119898434321373	0.99998686135994	0.415774496934907	7.34039248018554
"SSMEM1"	-1.24632488485801	-0.640626416945274	0.605698467912739	4	0.908827009716876	0.999986863781716	0.981157986968717	0.100319410964169
"ALKBH2"	-1.54994605473003	-0.759319056585136	0.790626998144897	3	0.975229758147527	0.999986965991243	0.995161394608941	0.0253993909081745
"KLHL6"	1.13465193180232	0.653674879178118	-0.4809770526242	6	0.986476664382554	0.99998701470467	0.9973826475934	0.0137087232832923
"MLYCD"	0.0275797302589564	0.313992083392595	0.286412353133639	6	0.847355936950813	0.999987021185871	0.966665522456083	0.180141610382141
"MFSD12"	0.072690618796122	0.118111960035867	0.0454213412397448	6	0.959955478596025	0.999987023182979	0.992077884548378	0.0417149777222392
"POMC"	-1.73164822913418	-1.67882208967133	0.0528261394628511	4	0.934972430011637	0.999987294408371	0.986861126085438	0.0695502539979213
"HMGCS2"	-0.855899046362903	-0.390407045852824	0.465492000510079	6	0.985466342531564	0.999987541942205	0.997184781232537	0.0147479998465502
"TCEAL8"	-0.347097576970368	-0.0522824441242832	0.294815132846085	3	0.977519329889362	0.999987575503073	0.995616918467127	0.0229976732155081
"PRTN3"	-0.1312938708072	-0.646285783282974	-0.514991912475774	6	0.936706330339642	0.999987595997975	0.987230358478718	0.0675704514961574
"SMCO2"	0.0817990674964739	0.0351053004915804	-0.0466937670048935	4	0.979988462323587	0.999988088110555	0.996106245694399	0.0204201768140874
"TNK2"	-1.48946763882547	-0.760070747857466	0.729396890968002	6	0.981985882714819	0.999988112664552	0.996500639331687	0.0183445786770159
"IRX4"	-0.683701045564828	-0.365675367564681	0.318025678000146	6	0.986366613621221	0.999988121569401	0.997361110579309	0.0138218246547571
"PLSCR1"	0.503986453723149	1.08441339558969	0.580426941866541	3	0.280010602617047	0.999988234239987	0.670144634717001	2.57129333908701
"BAIAP2"	-1.51062947889734	-1.00732291782698	0.503306561070358	6	0.958888555090807	0.999988241313679	0.991859554561356	0.0428740594419747
"TIMP4"	1.03237040036795	0.439828693774707	-0.592541706593246	5	0.0225213122816591	0.999988377596634	0.107429938769383	43.4023859486367
"SLCO3A1"	-2.99002711970728	-2.98959050221212	0.000436617495165482	6	0.978615652592296	0.999988689776183	0.995834430698824	0.0218516302606222
"NFS1"	1.39772752633603	1.22944188780819	-0.168285638527839	6	0.581889207428863	0.999988700171023	0.879083739989394	0.718540208742834
"SYNE4"	-2.05972166609823	-2.33367458559706	-0.273952919498829	5	0.974063584258069	0.999988705630587	0.994928715212034	0.0266270253411503
"SEPT10"	0.287487988243955	0.709094474913801	0.421606486669845	3	0.970806398999811	0.999988727363693	0.994276448787643	0.0300714962635867
"ANG"	2.29251185898914	0.891125055086642	-1.4013868039025	3	0.533391156563993	0.999988762196415	0.856560551526576	0.874796737242166
"MEFV"	-0.431677658906518	-0.692780321978704	-0.261102663072186	6	0.160639497734555	0.999988793672817	0.499942680579238	5.22511906537721
"C20orf202"	-0.747994528382077	-0.20130243169297	0.546692096689107	6	0.892884433515099	0.999988829055823	0.977550841104534	0.11996576764499
"RBM22"	-0.11006221681668	-0.181074142845071	-0.0710119260283907	6	0.962697152296778	0.999988833938499	0.992637145711655	0.0387482684603629
"HSPB9"	1.44741962080449	0.977430990403145	-0.469988630401343	5	0.981296019919007	0.999988904888553	0.996364571117995	0.0190604870511311
"UBQLN2"	-4.01334720203202	-3.64711358337595	0.366233618656068	5	0.98560918761737	0.999989062997835	0.997212776564637	0.0146009316506254
"CBX7"	0.0657782550341579	0.347708974433804	0.281930719399646	6	0.982751191669913	0.999989256613215	0.996651408389569	0.0175515516809273
"XKR7"	-1.46686437359081	-1.66238577069807	-0.195521397107263	6	0.899348747798291	0.999989268144429	0.979025650460421	0.111915708392451
"TMPRSS9"	-0.944644355238087	-0.725558883240344	0.219085471997743	6	0.785662362775017	0.999989313316918	0.950368445130347	0.272811384865029
"PRKCG"	-1.32214409529796	-0.749548924457736	0.572595170840229	6	0.0458211350524602	0.999989386823053	0.200550482901182	20.8239901489806
"ADIPOQ"	0.00146045221978992	0.502084882423914	0.500624430204124	6	0.51786758764194	0.999989420345918	0.848739540103088	0.930995536046973
"TMEM170B"	0.448794160869343	0.41927160855504	-0.0295225523143028	5	0.965600354702855	0.999989533745692	0.993226576000097	0.0356251373869167
"TMEM63C"	-2.67691134305749	-2.10234273598087	0.574568607076627	6	0.191265070760096	0.999989640054703	0.552663291860632	4.22834616914608
"CLEC4G"	-2.14145805314762	-1.45427765440531	0.687180398742302	6	5.05443136923004e-05	0.999989684300118	0.000263983152676219	19783.6192172619
"SLC20A1"	-0.356095055684862	-0.189816318863181	0.166278736821681	6	0.998301994223278	0.999989740830538	0.99967450881943	0.00170089390439748
"TMBIM1"	0.0175390808708203	0.157398391204897	0.139859310334077	6	0.973180025337465	0.999989787768781	0.994752125561829	0.0275591092750131
"CLRN1"	-0.0958485910117768	0.413859624740106	0.509708215751883	5	0.979743683360593	0.999989817115267	0.996057824638777	0.0206751183839493
"NUDC"	1.32614880542279	1.44589235656044	0.119743551137646	3	0.924504090725042	0.999989991515206	0.984608479070108	0.0816609791480212
"NLRP6"	0.84602508429398	0.512201457835196	-0.333823626458784	6	0.529399747217521	0.999990027577761	0.85457988734005	0.888931767073771
"CPSF3"	-0.902773350548033	-0.919203026297671	-0.0164296757496378	6	0.984423715643549	0.999990029214529	0.996980244820009	0.0158227439149703
"C6orf136"	0.935700111300634	0.988240462663918	0.0525403513632838	6	0.968166125756989	0.999990086854455	0.993745133990567	0.0328805908367433
"ADCK5"	1.01895352421885	1.12984436330154	0.110890839082692	6	0.0013009252432998	0.999990097983312	0.00675879136030102	767.683677367575
"PTAR1"	-0.0332929308235409	-0.265189048141459	-0.231896117317918	6	0.0923771547955464	0.999990189563642	0.347124961627179	9.82518726857575
"SLC41A3"	0.529549008147749	0.248576405637941	-0.280972602509808	6	0.984500420403163	0.9999903384279	0.99699530421027	0.0157435987589421
"EEF2K"	-0.00478165616406015	0.429545257961686	0.434326914125746	5	0.9862154482469	0.999990452684915	0.997331521086774	0.0139772214860387
"GRIPAP1"	-5.12443821879798	-4.28052267805562	0.843915540742359	5	0.991153189722639	0.999990453667005	0.998294279393562	0.00892577491460852
"RNF148"	-0.272105796598718	-0.589448547399035	-0.317342750800317	5	0.986479626761804	0.999990487342775	0.997383227279614	0.0137056791355921
"SRY"	-0.312910899763294	0.335707998577861	0.648618898341156	3	0.000294980487474509	0.999990561585083	0.00153903722108148	3389.05474077812
"ORMDL1"	0.603090294880433	0.256158457500243	-0.34693183738019	4	0.000188460415315265	0.999990642675203	0.000983719277027994	5305.15407127887
"OGDHL"	0.28669261590274	0.250369663072276	-0.0363229528304647	6	0.000305869067325757	0.99999067700326	0.0015957742177064	3268.37277032652
"MAPRE3"	0.681701851377742	0.293341145287674	-0.388360706090068	6	0.97663760625696	0.999990712341833	0.995441697866967	0.0239212514379602
"C17orf105"	-3.09653594688308	-2.93410943949361	0.162426507389476	4	0.984656779477991	0.999990741661409	0.997025996217265	0.0155823032368121
"ANGEL2"	1.19819311548767	0.874109183147986	-0.32408393233968	6	0.983417384527055	0.999990751315308	0.996782497187956	0.0168622354392483
"CSMD2"	-0.929258199100966	-0.313911748442623	0.615346450658343	6	0.993511048996991	0.999990765208397	0.998751287300742	0.0065313324995826
"CEACAM19"	-0.544826403796512	-0.309488092640549	0.235338311155963	5	0.985037873424699	0.999990804814744	0.997100768934359	0.015189392183756
"KIAA0141"	-0.833887627083954	0.0100879676471208	0.843975594731075	6	0.986810950141749	0.999990815744193	0.997448043802436	0.0133653258066875
"CCDC17"	0.166243139056798	-0.00484799230911651	-0.171091131365914	4	0.985194970514962	0.99999084133575	0.997131578667066	0.0150275122469408
"TMEM39B"	-0.93309266661756	-0.499544395504102	0.433548271113458	6	0.852881159053671	0.999990944496764	0.968035035051307	0.172496296095422
"RINL"	-2.88657785308203	-2.72538767506675	0.161190178015284	6	0.825395804184891	0.999990981569875	0.961081506375645	0.211539960501176
"C12orf57"	1.23976109716033	0.694966943827147	-0.544794153333179	6	0.71847155326534	0.99999100464962	0.930224364621405	0.391843553798558
"SERPINB8"	-1.40098530860905	-0.74178012021279	0.659205188396261	5	0.958614022462659	0.999991005335719	0.991803312507288	0.0431727228765353
"TMPRSS13"	-0.305330713643346	-0.123072138693841	0.182258574949505	5	0.975018814260486	0.999991140865058	0.995119339469923	0.025621234558906
"NLGN4X"	-0.469279369775685	-0.594680714454456	-0.125401344678771	3	0.00365215587086624	0.999991293001315	0.0187887316383738	272.810876468099
"ANKUB1"	0.128714698313435	0.325642050198069	0.196927351884634	4	0.86137061684464	0.999991343434868	0.970112424421	0.160940459825742
"FAM57B"	-1.88538258532258	-1.71852232977498	0.166860255547605	6	0.865470629245474	0.999991358824828	0.97110424721779	0.155440711918566
"CXorf67"	-1.93055803633449	-1.60227170364137	0.328286332693123	5	0.983323804110031	0.999991390561647	0.996764091726401	0.0169590076231933
"MTUS1"	0.170904626005026	0.0963095192304941	-0.0745951067745318	6	0.799202573356532	0.9999915257577	0.954111507997033	0.251247222340825
"ENDOV"	-0.892207988304918	-0.313898082970289	0.578309905334629	6	0.601171812020147	0.999991551602304	0.88731446277759	0.663417978031358
"JDP2"	1.15638533595526	0.95807503011262	-0.198310305842639	4	0.594116510017025	0.999991606906216	0.884347246863669	0.683171538140464
"REPS1"	-0.133599691470283	0.183628839913442	0.317228531383725	6	0.975940681896232	0.999991652875907	0.995303021225737	0.0246524389751041
"APOBEC3A"	0.159536833581534	0.0279038047225647	-0.131633028858969	3	0.0018176301692584	0.999991682066123	0.00942281287749208	549.166924445363
"OR14I1"	0.637148829609198	1.07131285076137	0.434164021152168	5	0.932197100914303	0.999991699857974	0.986267842634945	0.0727345097074381
"PRSS35"	-1.5447100991861	-1.52042204812385	0.0242880510622551	5	0.686035458089658	0.999991742399694	0.919450000804554	0.457650604218929
"SLC5A11"	-1.39618882086955	-1.12637575867285	0.269813062196705	5	0.986215909648925	0.999991765520907	0.997331611413902	0.013976747095858
"LRRN3"	-2.37016919460331	-1.63955366815674	0.730615526446572	4	0.984663718748746	0.999991767467758	0.997027358157223	0.0155751460719427
"ACSS2"	-0.900620440410262	-1.20982546299276	-0.309205022582494	6	0.998902125835532	0.999991792487272	0.999789650420872	0.00109908081690198
"COL5A3"	-0.978495569127833	-0.370962527920867	0.607533041206965	6	0.956282923649918	0.999991833881976	0.991324709554447	0.0457156300388841
"CPNE4"	-0.973896142373786	-0.399078393393567	0.574817748980219	6	0.97172842874703	0.999991883366169	0.994461446296429	0.0290941073828868
"USP9X"	-0.164258931858841	0.321623740869224	0.485882672728065	6	0.971179288760823	0.999991972484331	0.994351299992807	0.0296759945076158
"NRIP1"	-0.0629624059576642	0.260745517633906	0.32370792359157	5	0.960023604637383	0.999992007772527	0.992091812304949	0.0416410546256488
"PRSS46"	0.663847261658926	0.366480863738373	-0.297366397920553	5	0.883014796482993	0.999992107896356	0.975266274146349	0.132483854158451
"DCAF4L2"	-0.153344102978842	0.221314197708412	0.374658300687254	5	0.945037057285495	0.999992121876297	0.988989270312287	0.0581595634697964
"ARSA"	-1.10420774428892	-0.25372012796412	0.850487616324805	6	0.953792743745718	0.999992156958206	0.990811374872162	0.0484458039309646
"SNRPA"	-0.440298898015337	0.0715789598418883	0.511877857857226	6	0.985546160504225	0.999992186018268	0.997200425073992	0.0146658168587257
"IMP4"	-0.158941569106291	0.527560999467251	0.686502568573542	4	0.968693341329297	0.999992193980189	0.99385141407468	0.0323184410741813
"GAS8"	-2.5338111718103	-1.89407125594339	0.639739915866911	6	0.998713553678628	0.999992240617837	0.999753482908994	0.00128810339724882
"ZNF407"	1.00673088717136	0.755737611414287	-0.250993275757076	6	0.976801617737147	0.999992308777786	0.995474310337774	0.0237493282582739
"PABPC1L"	-3.04249123481642	-2.92622594592827	0.116265288888157	6	0.982953564941735	0.999992481674507	0.996691245137992	0.0173420552773272
"PARP10"	-1.67977149402493	-1.53416840376419	0.145603090260738	6	0.00462832648715203	0.999992508434287	0.0237144036997514	215.060816533998
"NFYC"	-2.10373268501493	-1.88205877492583	0.221673910089093	5	0.974090335267167	0.999992534949314	0.994934057696562	0.0265988315403276
"HM13"	-5.40668116568768	-4.78807505907947	0.618606106608215	6	0.987130262856441	0.999992536508535	0.997510477480032	0.0130375266849973
"DAZAP1"	-0.0876514085273916	0.286684620997303	0.374336029524694	5	0.98646907468185	0.999992549547405	0.997381162407863	0.0137165225605412
"SURF4"	0.350879154184212	-0.000711639477599557	-0.351590793661812	6	0.986821036345052	0.999992612606271	0.997450016407604	0.0133549682967443
"RAPGEF4"	-2.21574005852496	-1.73605956691742	0.479680491607543	6	0.334376175706178	0.999992673864252	0.724079868908281	1.99064369011361
"TAB2"	-0.385766105911335	-1.07219177471919	-0.686425668807856	4	0.979806260509247	0.999992688757248	0.996070205218244	0.0206099310696966
"LRRC32"	-0.413241813611834	-0.140748056465825	0.272493757146009	3	0.969498337706977	0.999992728198241	0.994013512081112	0.0314612837451214
"OASL"	0.148458554043092	0.257430482829186	0.108971928786094	6	0.929214967602712	0.99999273501305	0.985627202642258	0.0761772408594613
"C6orf52"	-0.74659248558071	-0.371172675933285	0.375419809647424	5	0.980747466095175	0.999992843098623	0.996256264563712	0.0196304701978773
"RTP4"	-0.5122644582955	-0.370933772500713	0.141330685794787	6	0.951385370234804	0.999992852263216	0.990313064565722	0.0510987779360091
"CCDC111"	-0.567599084782484	-0.0742108262901082	0.493388258492376	3	0.606840441903343	0.999992927699339	0.889662533760887	0.647879625266107
"SH3TC1"	-2.08317688844726	-2.37570317705541	-0.292526288608141	6	0.982554489721889	0.999992940647139	0.996612675356074	0.0177552598462492
"KLRK1"	-1.08743158110147	-0.95201068578149	0.135420895319978	3	0.979506275817499	0.999992997716614	0.996010843145199	0.0209225042130501
"SNAPC2"	0.18844458375142	0.737404449985375	0.548959866233955	5	0.911985906616052	0.999993022699169	0.98186083002754	0.0965081727090796
"UBE2F"	-0.491674149045318	-0.903105767510944	-0.411431618465626	3	0.977546229012459	0.999993082945601	0.995622259997624	0.0229695234057876
"RAF1"	1.05437845380166	1.15795733068028	0.103578876878619	6	0.056285052925647	0.999993258753501	0.23755216708735	16.7667062216501
"HNRNPF"	-0.102900695771589	0.378781272418831	0.481681968190419	5	0.481168213909332	0.999993295156463	0.828904846782811	1.07827527066955
"GNAI1"	-0.017035225080138	0.656985289194542	0.67402051427468	4	0.969372766761103	0.999993307387478	0.993988240745253	0.0315948975348561
"GABRD"	-0.0731764502673113	-0.235311655390457	-0.162135205123146	5	0.943038153448387	0.999993345115439	0.988569495895067	0.0604024835509802
"UBE2E2"	0.529037359634457	0.788122498816423	0.259085139181966	6	0.583488021690452	0.999993348103474	0.879780902342056	0.713831240447491
"ATP9A"	-1.23105496898989	-1.12352409516893	0.107530873820956	6	0.959567010016145	0.999993399771428	0.991998435328654	0.042136702868906
"EIF4E2"	0.37175989852837	-0.0533942147452942	-0.425154113273664	5	0.200380307775708	0.999993495247295	0.566928211591887	3.99051035054467
"ZNF792"	0.259958110013882	0.330263550851587	0.0703054408377048	6	0.932033333413025	0.999993508901841	0.986232745941346	0.0729229998009693
"G6PC3"	-1.13108714401533	-0.722708430404396	0.408378713610936	6	0.985932105784374	0.999993609494956	0.997276039207041	0.0142686237045035
"HRH3"	-0.836359002447297	-1.13934187670442	-0.302982874257121	4	0.000332309875535556	0.999993674157897	0.00173352733670714	3008.23948886077
"HOXA7"	-0.0148548866226421	0.315369070165323	0.330223956787965	4	0.983845625914494	0.999993696622404	0.996866687993868	0.0164196228147995
"GABPB1"	-1.41795690550912	-0.661577532260066	0.756379373249055	6	0.873282167943732	0.999993732603498	0.972973637462234	0.145105255446407
"SPOP"	0.000732293873431946	0.405489949649571	0.404757655776139	5	0.977307793509759	0.999993737747788	0.995574904088736	0.0232190990811072
"ZNF80"	1.03688834443735	0.714938256388886	-0.321950088048466	3	0.97960878828671	0.999993747059073	0.996031131982577	0.0208156684148917
"ZFP1"	-0.832874854276979	-0.188483656837298	0.644391197439682	3	0.894928561187534	0.999993797565625	0.978019022806386	0.117407627121701
"FMNL1"	-1.25343367472575	-1.53469928336008	-0.281265608634331	6	0.928345530508971	0.999993895063533	0.985439807433264	0.0771851289591967
"OR51E2"	0.190013910132666	-0.157814208735896	-0.347828118868562	4	0.985519336476833	0.999993913194345	0.997195167954276	0.0146934341998145
"TMEM158"	0.0935005099010402	0.0350263960487944	-0.0584741138522458	5	0.984254573665145	0.999993928831867	0.996947030610815	0.0159973108138298
"DTD2"	-0.134274099599735	0.0680710678468542	0.202345167446589	4	0.963930039572207	0.999993930627013	0.992887804104313	0.0374196870592402
"ST8SIA5"	-0.907570859098214	-0.524458287647155	0.383112571451059	6	0.93690967053165	0.999994026320313	0.987273588102499	0.067338753620239
"GLRB"	-0.0195614505384231	0.659618573769525	0.679180024307948	5	0.467597430441654	0.999994033706258	0.821046849470807	1.13859173489358
"STX17"	-0.0235616892618609	0.444314323347795	0.467876012609656	3	0.920582876477648	0.999994044923373	0.983754194831368	0.0862683040838418
"CENPV"	0.807021423670735	0.805997537361386	-0.00102388630934914	5	0.894668301314595	0.999994054183885	0.977959507544003	0.117732682079643
"CERS6"	2.08571878879025	0.95826194354502	-1.12745684524523	6	0.997764129755688	0.999994068513902	0.999571218701573	0.00224088056248251
"ABI3BP"	-0.424406762456929	0.0619600064090976	0.486366768866027	6	0.0589626987778497	0.99999408579083	0.246599861243867	15.9598749841428
"FAM155B"	0.905887658616206	0.723456023928378	-0.182431634687828	6	0.910347317114576	0.999994129869556	0.981496733027732	0.0984818444564498
"SORBS2"	-1.76429055241001	-1.57156217230442	0.192728380105595	6	0.116549598751014	0.999994241266606	0.407992642720155	7.58003811867524
"EAF1"	-0.602767430760737	-0.334940206066896	0.267827224693841	5	0.962314289939685	0.999994245847131	0.992559201050726	0.0391615405219405
"CSRNP3"	-0.246086050324727	0.0506716506469875	0.296757700971714	6	0.958926051001922	0.999994256953267	0.99186723414662	0.0428332809971758
"SLIT1"	0.38733952134756	-0.0319325222111023	-0.419272043558663	6	0.987258785005383	0.999994291389389	0.997535597602747	0.0129056486385656
"OCEL1"	-0.09626782128542	0.244909178350117	0.341176999635537	6	0.0610789028750918	0.99999430764332	0.253635361496082	15.3722652655538
"GLS2"	0.034293716940489	-0.253100314838079	-0.287394031778568	6	0.875506334678534	0.999994369482012	0.973501103328299	0.142196190239078
"IGF2BP2"	0.0414443257844197	0.0997399511380216	0.0582956253536019	6	0.974021987342203	0.999994375464704	0.994920407360037	0.0266708688257465
"UBE2Z"	1.58971804229114	1.14453336331327	-0.445184678977868	6	0.000308500407300291	0.999994408377605	0.00160948452838294	3240.48680629329
"SMIM2"	0.455233414296826	0.0642487887717276	-0.390984625525099	3	0.594219525058401	0.999994430751536	0.884390933901129	0.682879740280695
"TCF25"	0.0774956905361706	0.0230221949048905	-0.0544734956312801	6	0.976513305734098	0.999994441804452	0.995416975753143	0.02405158652523
"URI1"	-1.71816556258362	-1.02726350082185	0.690902061761768	6	0.97777267888125	0.999994517597452	0.99566721821263	0.0227326060533646
"CSPG5"	-1.13629113323797	-0.603003304180171	0.533287829057802	6	0.854771901921224	0.999994528587252	0.968500501112803	0.169902751543838
"RALGPS2"	-0.303698855728318	-0.7911403903926	-0.487441534664282	6	0.899708981022862	0.999994577612345	0.979107342800474	0.111470510012159
"ZNF404"	-0.36577158347045	-0.136801596070382	0.228969987400068	3	0.795295339945892	0.99999460803712	0.953041472066224	0.257394517196637
"JHDM1D"	-0.459522873244515	-0.178291496486972	0.281231376757544	6	0.0588632545562806	0.999994673256918	0.246266772499081	15.9885271811445
"CNTF"	-0.506000389772028	-0.47504174220963	0.0309586475623983	4	0.982270930997403	0.999994716222061	0.996556817156755	0.0180490620694582
"MAF"	-1.52141387765057	-1.67737684889132	-0.155962971240748	5	0.980012626133806	0.999994779796307	0.996111024612361	0.0203950166897804
"GP9"	-0.230665696729238	0.168913664193358	0.399579360922596	4	0.962968967788585	0.999994785032584	0.992692452807187	0.0384550628837554
"APH1B"	-1.17443763798401	-0.384487817021674	0.789949820962338	6	0.984406159029777	0.99999482406702	0.996976797676595	0.0158408608349143
"NCS1"	-7.45781370593026	-6.97698362808006	0.480830077850194	6	0.987155882815253	0.999994871021149	0.997515485415432	0.0130112350119593
"KLRG2"	0.179329311466271	0.544757425612448	0.365428114146176	6	0.979279335581237	0.999994882257384	0.995965915918092	0.0211590949240904
"RNF187"	-1.07832445464315	-0.503319779337421	0.575004675305734	4	0.0729490371899994	0.999994904837694	0.291316409691512	12.7082001150399
"PLEKHJ1"	0.176705914890776	0.347146838216611	0.170440923325834	6	0.985352678374049	0.999994939173616	0.997162500215933	0.0148650548655545
"OR51G2"	-2.37444710155112	-2.11107083166018	0.263376269890943	5	0.976226912342648	0.999994996335269	0.995359995725057	0.0243520101287759
"CDC42EP4"	1.19481253710103	0.701851609331397	-0.492960927769631	6	0.919485539455607	0.999995025004235	0.983514088948231	0.0875646838253298
"HTR3D"	-0.0442968076682761	-0.0092146431817457	0.0350821644865304	6	0.85613560683054	0.999995049368359	0.968835220415127	0.168039259226764
"C6orf89"	1.00057147105455	0.719057965549438	-0.28151350550511	6	0.0672929095558542	0.999995101773267	0.273728330564853	13.8604066401674
"FIBCD1"	1.0838848447424	0.74882260123508	-0.335062243507317	6	0.543293738065099	0.999995103496162	0.861387000069657	0.840624932585137
"FRMD6"	-0.694070930815981	-0.885092511796296	-0.191021580980316	6	0.985499411798209	0.999995126301285	0.99719126285734	0.0147139491187851
"OLFML1"	-0.5701454209529	-0.563114090820057	0.00703133013284325	6	0.970778831835244	0.999995140614103	0.994270913318417	0.030100747159385
"CLK1"	-0.0643959352478416	0.0413258964904331	0.105721831738275	6	0.00459939025225856	0.999995145216221	0.0235689670323795	216.420124223845
"COMMD3"	-0.622485911254698	-0.16584865715983	0.456637254094867	3	0.976883454359101	0.999995171690894	0.995490579648902	0.0236635655335829
"TCN2"	0.657982074988948	0.650941768533878	-0.00704030645506961	6	0.97706848160353	0.9999952387632	0.995527355409091	0.0234697145883123
"SPRED2"	-1.04819518270092	-1.46981275605682	-0.421617573355891	6	0.693851732478057	0.99999529548632	0.922115037304147	0.441230097428091
"ZNF418"	-0.549910889814652	-0.281043229974083	0.268867659840569	3	0.95377575586875	0.999995296815356	0.990807865554952	0.0484644779937259
"SDAD1"	-0.18865977936221	0.136430385183832	0.325090164546041	4	0.985472975735827	0.999995343804375	0.99718608137843	0.0147411695925259
"SAFB"	-0.324783640960513	0.409239575810659	0.734023216771173	6	0.000868372412868685	0.999995388280513	0.00451973096980688	1150.57965082801
"GNG3"	-0.56311233931784	-0.0216084395487878	0.541503899769053	5	0.981259857728851	0.999995402057465	0.996357434253019	0.0190980423009695
